1	2	350.881511	50.523378	42.606406	63.503926	25.770837	22.235010	97.656347	64.125506	39.622345	86.321028	6.897367	63.607285	5.042746	3.729056	87.153333	87.577792	27.857797	8.265210	283.739152	75.053318	67.429149	0.944207	0.293858	0.359905	0.302696	0.322261	0.276504	0.752589	0.869316	0.832426	0.211293	0.177309	0.654696	0.897468	0.228074	0.733555	0.576416	0.902555	0.600142	0.589933	0.123003	0.676701	45.417383	4.000000	37.415912	23.908941	1.000000	50.793766	43.900083	3.000000	0.034501	13.815481	6.000000	0.017131	39.304582	3.000000	0.011657	2.739464	1.000000	70.098036	2.956867	5.000000	66.946004	11.228694	3.000000	84.395449	62.412120	4.000000	53.983592	16.151550	6.000000	39.961862	4.421651	2.000000	13.680003	4.580764	2.000000	14.870168	19.342010	5.000000	80.884301	32.454988	2.000000	0.011602	52.722454	1.000000	0.040341	15.395219	6.000000	0.015605	3.456860	1.000000	0.013905	3.704327	6.000000	0.017821	22.294045	5.000000	48.758164	0.657891	6.000000	93.222118	16.797567	3.000000	0.329598	47.095204	6.000000	0.010030	1.293916	4.000000	0.022235	8.580970	1.000000	0.015212	1.104167	6.000000	2.137653	1.821170	2.000000	0.010313	1.151554	1.000000	0.018504	1.036048	5.000000	0.015193	9.898605	6.000000	24.032138	1.678637	1.000000	0.057204	3.662672	5.000000	0.013839	4.563332	5.000000	49.785375	20.263021	1.000000	0.022527	5.237596	2.000000	63.542930	1.787990	5.000000	63.379703	0.386989	3.000000	0.012522	1.264009	4.000000	18.748601	0.679317	2.000000	0.015146	0.147834	4.000000	44.713247	3.286942	1.000000	47.820499	3.549894	1.000000	96.671532	4.443966	1.000000	0.013460	3.896352	4.000000	11.799940	0.582205	1.000000	67.788484
2	3	239.075004	46.833249	43.989247	31.078839	67.146990	13.223073	89.801753	58.584653	36.296874	24.414276	29.011762	17.125987	94.347960	88.559438	67.645493	32.584656	48.508692	84.600706	538.266662	5.815090	62.593930	0.254084	0.197716	0.283834	0.684322	0.121925	0.408028	0.863038	0.315214	0.835229	0.866978	0.662443	0.936919	0.259384	0.218416	0.387709	0.381856	0.647745	0.280713	0.650721	0.386782	0.403452	68.860608	5.000000	12.765477	66.350063	6.000000	29.162857	16.686847	4.000000	0.016283	71.406312	5.000000	0.046288	32.251225	2.000000	0.016717	2.571778	6.000000	64.806487	40.852616	2.000000	36.910267	5.704897	2.000000	32.217371	18.915319	6.000000	74.133044	42.579885	3.000000	13.332358	2.131152	5.000000	23.676936	1.015151	3.000000	88.877686	65.599096	5.000000	55.004050	11.710865	3.000000	0.021871	48.545335	3.000000	0.063759	53.659533	2.000000	0.022835	2.243244	5.000000	0.052029	2.226060	2.000000	0.083504	52.600546	1.000000	62.493989	3.424035	3.000000	21.277900	73.785289	6.000000	0.021843	37.264524	6.000000	0.046755	3.634522	2.000000	0.018097	9.333198	4.000000	0.017741	1.096242	4.000000	18.692315	0.270708	6.000000	0.010428	1.655253	2.000000	0.018662	2.997965	2.000000	0.019075	8.233191	4.000000	40.677557	0.690832	2.000000	0.108822	4.579472	4.000000	0.541441	2.757338	5.000000	8.013557	29.744338	3.000000	0.017138	3.403081	6.000000	63.740823	0.200179	1.000000	66.165196	0.323934	5.000000	0.011597	1.157252	1.000000	71.979490	3.649850	1.000000	0.010443	1.167955	5.000000	98.417639	0.434389	5.000000	16.921929	3.024342	4.000000	23.395674	0.371387	6.000000	0.013890	0.744805	1.000000	47.428292	0.963468	1.000000	74.921216
3	3	995.621385	1.096036	28.447789	17.995288	54.886760	47.141641	10.355347	64.295619	95.264592	57.925185	2.308572	4.590282	23.985028	3.792650	45.595503	68.841662	49.669518	99.492786	689.636775	40.751268	17.994354	0.521890	0.962596	0.107625	0.392794	0.198254	0.520426	0.950988	0.720325	0.551612	0.812447	0.785115	0.596597	0.922308	0.379291	0.271828	0.625114	0.826420	0.665173	0.367184	0.887783	0.478908	5.093596	2.000000	38.605579	43.478735	1.000000	15.838278	37.563173	5.000000	0.028866	30.748893	4.000000	0.031452	16.388058	2.000000	0.011785	0.229473	5.000000	57.065359	71.732415	5.000000	19.173939	6.736077	2.000000	15.613959	22.920795	4.000000	19.599139	9.920862	1.000000	82.935475	1.548365	6.000000	32.294619	3.906232	2.000000	88.757360	53.699999	2.000000	33.316421	47.023605	2.000000	0.020741	49.767165	5.000000	0.135629	68.024202	6.000000	0.621682	0.280539	1.000000	0.025800	39.086042	3.000000	0.882069	15.083238	3.000000	44.334374	3.563962	6.000000	38.604978	59.618010	6.000000	0.076639	63.716078	4.000000	0.308700	1.102704	6.000000	0.029557	9.233138	2.000000	0.018435	1.760903	6.000000	53.448714	4.698729	2.000000	0.012194	0.518560	3.000000	0.012367	1.631379	2.000000	0.016980	9.572269	3.000000	83.762220	1.275679	3.000000	0.932735	4.883961	2.000000	0.011876	0.060873	3.000000	5.961573	19.357040	6.000000	0.021127	4.380874	4.000000	21.873798	0.680459	6.000000	63.723908	0.848903	4.000000	0.013970	0.096411	5.000000	11.157656	0.847324	5.000000	0.056323	0.840851	4.000000	85.348107	0.182471	6.000000	85.458273	3.918911	4.000000	91.149874	2.703108	3.000000	0.281388	1.602047	2.000000	79.690652	1.003100	2.000000	79.567326
4	2	703.374373	7.705826	64.233443	85.569306	26.750646	90.931188	47.418740	30.008601	65.929454	15.912795	29.755185	71.873948	78.645124	73.716073	55.788977	68.828855	30.860492	27.934769	462.499749	5.154948	64.161042	0.873294	0.421389	0.825739	0.629211	0.992693	0.350010	0.608547	0.141395	0.257791	0.914026	0.338932	0.802305	0.451375	0.275984	0.590840	0.607435	0.811917	0.241629	0.679794	0.614169	0.271969	33.911479	2.000000	43.573264	39.356315	4.000000	80.364919	59.282800	1.000000	0.081372	25.580154	1.000000	0.042292	39.188806	3.000000	0.015472	2.015862	4.000000	33.363915	31.014894	4.000000	72.054575	6.612245	5.000000	77.606532	74.100988	4.000000	2.620855	8.681649	6.000000	91.006859	1.603282	2.000000	88.093995	3.133824	3.000000	84.508623	55.611451	3.000000	66.932112	53.090838	3.000000	0.023445	52.711736	3.000000	0.054527	22.994812	3.000000	0.153121	0.945051	5.000000	0.076583	41.218464	2.000000	0.013790	70.495878	1.000000	1.893897	3.598535	2.000000	20.910997	20.085111	4.000000	0.038520	23.246240	1.000000	0.018652	0.282050	5.000000	0.063922	0.262299	1.000000	0.027190	0.165577	1.000000	79.731152	2.484631	2.000000	0.014713	0.298398	5.000000	0.010801	4.170023	6.000000	0.536934	7.461255	4.000000	19.842765	1.191947	2.000000	0.014493	1.326166	4.000000	0.040697	2.283805	5.000000	19.823983	17.792082	4.000000	0.159184	3.071281	4.000000	75.161410	1.949199	2.000000	54.116903	1.469333	1.000000	0.025568	1.379759	3.000000	78.062630	2.692814	2.000000	0.012890	0.458926	2.000000	70.216985	0.725470	2.000000	1.617010	3.696648	6.000000	71.549458	4.062682	4.000000	0.028167	1.417700	1.000000	82.286720	0.338126	3.000000	49.157374
5	3	579.494763	51.711150	58.203755	62.973730	67.025654	87.210031	15.858239	71.339032	67.272020	77.852490	47.765813	48.745400	31.656490	85.339510	13.845742	23.916015	19.638963	66.415025	874.743552	58.718394	90.001637	0.490407	0.724049	0.597086	0.209847	0.773119	0.373630	0.838297	0.786107	0.462647	0.438496	0.107180	0.231026	0.317451	0.372467	0.703547	0.861232	0.717430	0.655357	0.712661	0.777172	0.592213	19.421915	5.000000	34.381631	51.181758	1.000000	3.396909	30.535530	1.000000	0.010869	25.765544	4.000000	0.013897	72.482568	6.000000	0.013956	0.382536	1.000000	77.946381	24.767800	4.000000	85.851148	12.050301	4.000000	84.927928	59.161038	4.000000	47.685517	15.445074	2.000000	25.974229	0.880076	5.000000	56.828418	2.696156	4.000000	67.207280	61.954856	1.000000	28.113730	25.292442	2.000000	0.010391	41.613217	3.000000	0.016008	35.549425	2.000000	0.016947	3.073880	3.000000	0.163790	38.448057	3.000000	0.025055	60.539957	2.000000	94.550639	2.291165	5.000000	49.785609	53.025291	6.000000	0.234573	73.085240	3.000000	0.011245	4.507415	4.000000	0.010262	6.615805	4.000000	0.015915	0.684674	3.000000	22.550989	3.679532	3.000000	0.269956	1.182715	2.000000	0.030246	4.010792	1.000000	0.012353	11.973061	4.000000	2.340873	0.061932	1.000000	0.021744	3.809912	2.000000	0.090231	1.517350	6.000000	95.947333	45.919446	4.000000	0.016475	4.925368	5.000000	65.580116	1.195608	1.000000	21.369827	2.921209	3.000000	0.014824	0.740698	1.000000	53.522341	3.103301	5.000000	0.010612	0.726131	2.000000	62.362377	3.817641	6.000000	23.973921	0.386119	2.000000	76.482904	2.237025	5.000000	0.035174	4.520242	1.000000	37.485137	1.053390	6.000000	90.789629
6	2	152.802853	36.045434	60.137475	9.943848	2.077007	56.353469	7.188187	17.507810	50.834347	55.466949	29.070322	97.321759	17.199843	70.568780	93.115824	45.059597	58.807462	78.686774	101.077848	44.178233	56.244574	0.264797	0.443570	0.826178	0.868129	0.699503	0.947218	0.600726	0.189344	0.273841	0.342658	0.243222	0.798993	0.194941	0.727065	0.590244	0.233406	0.934815	0.182971	0.113010	0.564040	0.807074	49.401395	4.000000	5.634747	2.097620	4.000000	78.141736	60.672765	2.000000	0.452844	6.306136	3.000000	0.011136	58.140881	4.000000	0.131517	4.198924	6.000000	29.115588	40.403993	6.000000	85.090481	0.150682	4.000000	2.271764	33.750613	3.000000	57.974516	55.490904	3.000000	43.564245	1.900684	4.000000	89.326561	2.232053	1.000000	58.688036	25.364199	1.000000	28.079535	13.380071	1.000000	0.125812	21.076897	2.000000	0.015999	54.268991	4.000000	0.034580	1.683081	6.000000	0.032763	55.764217	1.000000	0.010508	63.525251	3.000000	52.364945	1.594564	6.000000	76.961579	25.821887	4.000000	0.011393	72.587031	1.000000	0.030424	2.605952	2.000000	0.010293	5.179279	6.000000	0.012107	1.542501	2.000000	3.169743	0.618065	1.000000	0.011484	1.118236	4.000000	0.088076	0.108938	6.000000	0.093211	5.885640	3.000000	49.367297	0.568985	5.000000	0.017227	4.292424	6.000000	0.010265	2.283483	3.000000	38.531978	55.829514	5.000000	0.029953	0.596902	4.000000	54.096639	1.924211	6.000000	67.263177	1.982131	6.000000	0.010578	1.034508	4.000000	84.809809	3.682607	1.000000	0.015206	1.735119	4.000000	59.599126	0.289746	6.000000	6.625992	2.871684	2.000000	96.689887	3.148987	4.000000	0.031096	5.049615	2.000000	37.408966	0.118916	2.000000	78.883352
7	2	902.770140	72.527979	22.421574	2.261517	24.170687	80.461945	3.216099	39.924640	38.439127	5.860265	6.335133	80.556500	26.084718	19.873534	72.788231	12.944631	49.932382	40.462947	548.035182	33.232439	50.010407	0.242510	0.302120	0.916591	0.414639	0.994696	0.452513	0.175555	0.638214	0.710911	0.686955	0.521636	0.538709	0.794275	0.399974	0.578252	0.143519	0.839012	0.888381	0.243660	0.443623	0.160762	31.182861	3.000000	36.071713	18.507295	1.000000	16.593272	25.447130	3.000000	0.047619	20.770626	4.000000	0.015019	69.162276	3.000000	0.029319	4.390577	3.000000	13.800487	36.710956	2.000000	11.267456	2.171360	1.000000	67.166558	8.148318	5.000000	47.803690	52.928225	3.000000	80.932178	1.577629	1.000000	67.619245	4.757062	2.000000	6.299490	73.892362	4.000000	53.548921	41.756248	2.000000	0.070809	11.575729	2.000000	0.010018	65.162304	5.000000	0.073959	4.666110	5.000000	0.018129	53.408666	3.000000	0.020633	74.247456	1.000000	24.289822	0.964892	1.000000	15.926833	64.729399	6.000000	0.010682	52.929672	6.000000	0.017759	3.745716	4.000000	0.075687	13.325335	6.000000	0.013330	1.114683	2.000000	48.033763	4.234924	6.000000	0.015040	1.221558	5.000000	0.010750	3.660046	2.000000	0.036227	7.645325	3.000000	1.593979	0.078311	4.000000	0.013378	4.150374	1.000000	0.014899	3.368431	4.000000	44.789302	26.931358	3.000000	0.015153	0.084148	3.000000	46.793532	1.372158	1.000000	65.133703	1.903612	4.000000	0.018253	1.542728	2.000000	15.114192	3.956491	4.000000	0.020128	0.160492	6.000000	10.742748	3.681980	1.000000	30.041482	0.399883	1.000000	44.789507	0.387294	2.000000	0.010599	3.725918	3.000000	40.316395	0.910008	4.000000	85.607792
8	1	333.364763	44.431598	49.969784	48.779865	46.863336	82.593863	77.828098	28.645397	94.829293	67.880535	12.698906	61.436472	29.259315	58.495048	26.348493	50.799981	99.339665	43.995742	792.966412	3.806634	84.115738	0.840149	0.838622	0.727256	0.305179	0.507519	0.245920	0.155027	0.230153	0.663903	0.772160	0.317139	0.140167	0.540048	0.761214	0.375812	0.811467	0.344105	0.552007	0.108731	0.306467	0.238696	26.959805	1.000000	72.643894	38.521985	5.000000	30.558183	31.720745	2.000000	0.032985	64.959911	4.000000	0.012484	4.304627	1.000000	0.012741	0.485843	1.000000	80.390280	68.685363	3.000000	34.936752	9.185316	2.000000	65.614994	23.573885	3.000000	60.801298	39.817180	3.000000	19.024383	0.827592	4.000000	91.235620	4.674003	5.000000	23.576266	57.874411	6.000000	26.503844	57.563088	3.000000	0.025941	69.051830	5.000000	0.016685	15.986548	2.000000	0.392473	0.851935	1.000000	0.017361	11.899186	4.000000	0.097744	45.831339	1.000000	46.706255	1.181288	1.000000	4.224623	54.685050	4.000000	0.058149	14.820695	6.000000	0.155934	3.507208	3.000000	0.025892	9.669043	5.000000	0.019689	0.698764	6.000000	43.452852	1.382837	4.000000	0.115093	1.631585	2.000000	0.031709	0.405083	1.000000	0.013684	2.686585	5.000000	33.265295	1.469853	5.000000	0.033588	1.943595	6.000000	0.011539	2.096992	1.000000	25.818213	5.106180	2.000000	0.014350	4.709454	2.000000	6.435891	1.540108	2.000000	5.071250	0.561623	3.000000	0.012321	0.029703	2.000000	69.639210	3.192832	4.000000	0.014319	0.312176	2.000000	4.542917	0.566144	2.000000	30.414691	0.931882	5.000000	52.464238	3.345893	6.000000	0.050081	2.809394	2.000000	3.289665	2.126341	2.000000	22.929154
9	4	920.069942	21.220557	36.141565	20.689774	24.185255	68.233679	81.783903	63.591021	13.848025	30.036519	55.363298	64.965006	84.811696	73.976045	71.474836	28.294187	15.983854	82.246007	752.301281	84.472739	27.775540	0.211529	0.890545	0.301193	0.614750	0.108714	0.600261	0.269239	0.969223	0.232901	0.497659	0.283329	0.820638	0.600205	0.359413	0.634096	0.885896	0.184835	0.378695	0.325142	0.654011	0.433262	25.669138	3.000000	96.517267	41.117807	2.000000	90.470933	16.559278	4.000000	0.010391	71.029585	3.000000	0.015884	36.056899	3.000000	0.033243	3.145770	4.000000	7.723261	19.214202	4.000000	74.342836	13.674104	1.000000	66.550093	24.458892	1.000000	12.232062	71.609690	6.000000	15.768095	1.442388	3.000000	37.239065	0.965276	6.000000	35.473792	59.698105	4.000000	15.758181	51.080830	3.000000	0.053189	75.823379	1.000000	0.110440	55.311306	3.000000	0.013483	3.952813	3.000000	0.063580	28.708748	6.000000	0.014777	60.777201	1.000000	15.831478	1.728731	5.000000	97.297256	12.692202	6.000000	0.070274	54.063064	1.000000	0.013850	4.268222	3.000000	0.011354	7.695636	1.000000	0.015620	0.033566	2.000000	10.405947	2.886661	5.000000	0.312448	1.601981	2.000000	0.013291	2.690296	3.000000	0.022798	1.762420	5.000000	39.986800	1.568060	2.000000	0.020184	3.541396	4.000000	0.010422	1.725764	6.000000	37.137659	50.000268	6.000000	0.020856	2.240038	1.000000	64.731592	0.126223	2.000000	13.377486	3.533843	4.000000	0.022135	0.888783	1.000000	53.639668	4.213413	5.000000	0.018280	0.659379	3.000000	6.616127	1.427504	6.000000	16.707770	4.484247	1.000000	40.745200	0.253496	3.000000	0.011373	1.075180	4.000000	36.601097	0.518567	5.000000	3.150599
10	5	552.307053	82.260481	90.996298	84.107908	96.901629	46.856863	68.010093	20.778546	70.617968	7.051842	4.860217	48.946643	32.509049	24.109527	80.202827	56.369108	4.254004	98.747066	966.728750	7.382502	87.187972	0.970960	0.524453	0.401371	0.370909	0.917933	0.533377	0.749751	0.663311	0.274005	0.290038	0.522160	0.173191	0.878012	0.369683	0.505557	0.436470	0.303699	0.578529	0.555961	0.681979	0.523872	10.275725	3.000000	48.975965	71.892133	3.000000	9.230640	54.441637	4.000000	0.022972	13.816040	4.000000	0.021568	54.470798	3.000000	0.064764	4.059888	4.000000	54.349674	24.408267	1.000000	48.214996	2.438879	6.000000	18.116150	49.754067	2.000000	69.186758	32.319844	4.000000	20.006578	0.881671	2.000000	18.444599	3.312982	6.000000	76.142272	7.635404	5.000000	15.923538	57.850283	5.000000	0.017846	14.561846	6.000000	0.027918	44.410764	1.000000	0.011189	4.190416	2.000000	0.044478	30.047898	4.000000	0.175579	63.235835	1.000000	75.922853	2.140044	5.000000	8.938640	49.649612	2.000000	0.019012	9.620350	6.000000	0.023031	1.108178	3.000000	0.011172	0.284415	2.000000	0.220113	0.518850	4.000000	33.962750	0.911694	1.000000	0.014044	0.933541	1.000000	0.047249	0.948649	4.000000	0.012085	2.024924	6.000000	74.489319	1.171608	2.000000	0.010124	0.096583	1.000000	0.014482	1.468159	4.000000	84.917739	13.289749	1.000000	0.013491	2.328644	5.000000	88.144938	1.697176	1.000000	56.864429	0.220130	6.000000	0.030936	0.724470	2.000000	71.536918	2.485815	1.000000	0.028850	1.534724	6.000000	6.999326	4.300016	6.000000	1.000209	3.499484	5.000000	45.980714	2.153300	4.000000	0.017800	5.299721	3.000000	98.216746	0.903755	3.000000	42.768022
