1	2	31.166252	4.217380	35.987893	30.564634	48.048726	70.805881	993.985656	94.712456	97.560259	144.731127	29.422892	24.541832	57.278184	8.959132	51.899213	21.880079	502.047143	14.367069	0.617973	0.952276	0.435080	0.379047	0.699894	0.494415	0.188901	0.268942	0.426939	0.664825	0.412987	0.496572	0.600665	0.805910	0.719873	0.664548	0.191816	0.618664	0.140298	1.000000	50.056229	63.047680	5.000000	0.017433	19.942814	5.000000	87.369306	43.917287	4.000000	54.909831	1.152348	5.000000	47.830738	4.159830	3.000000	64.050992	1.862695	6.000000	0.011267	2.441199	6.000000	0.011834	24.254401	2.000000	0.021960	2.085228	2.000000	0.022275	4.255597	2.000000	0.108368	3.635783	5.000000	0.018487	0.399770	1.000000	0.018760	16.055041	5.000000	0.148169	0.905453	1.000000	91.885452	6.178954	5.000000	0.041175	4.081769	5.000000	0.349993	67.564847	4.000000	97.251540	63.497179	2.000000	62.542106	2.550246	3.000000	37.409518	2.023044	2.000000	0.013091	4.627483	1.000000	27.922490	5.210040	5.000000	9.031856	3.331148	4.000000	86.048788	0.981906	6.000000	5.303382	1.478665	1.000000	0.059103	5.355534	2.000000	5.996526	1.327276	3.000000	68.519513	1.598345	3.000000	99.256925	0.667218	6.000000	0.015536	1.829170	6.000000	79.650015	3.526150	5.000000	0.048013	1.621569	3.000000	18.255020	5.852739	4.000000	19.998018	3.253404	2.000000	85.141608	1.273650	6.000000	68.547495	12.985556	4.000000	24.870819	7.309725	1.000000	50.922263	0.374757	6.000000	29.607899	2.310006	1.000000	0.012271	0.534089	3.000000	0.094491	1.696087	3.000000	0.018968	1.825351	2.000000	28.891229	2.386885	3.000000	39.065981	0.811572	2.000000	97.554627	2.115631	4.000000	0.013966	0.636618	6.000000	0.012744	2.910959	3.000000	0.029312	4.606193	4.000000	0.011563	0.434988	3.000000	0.040384	1.318761	6.000000	0.018852	6.851580	1.000000	46.715721
2	1	25.223471	79.620711	37.050682	8.528600	27.292896	48.585943	341.567220	49.526974	41.715618	730.720145	54.832177	36.350182	53.094229	67.790686	55.041614	72.117582	475.427187	39.698320	0.566443	0.504625	0.849877	0.919912	0.750349	0.920245	0.125396	0.532454	0.967435	0.487088	0.931643	0.286768	0.707404	0.582518	0.219722	0.386353	0.895353	0.945678	0.212964	6.000000	14.106753	45.076485	1.000000	0.011853	22.000924	2.000000	95.759968	34.956781	2.000000	88.048910	0.590107	1.000000	98.175490	12.836954	2.000000	53.853896	3.433831	3.000000	0.033385	0.513456	2.000000	0.012666	41.982769	2.000000	0.057910	0.276462	6.000000	0.012127	4.876576	6.000000	0.018748	1.252960	6.000000	0.055501	1.409397	3.000000	0.107507	1.726248	3.000000	0.015674	0.373485	1.000000	4.848352	5.766687	4.000000	0.081615	5.177164	5.000000	0.140565	22.489091	2.000000	44.345278	8.637229	6.000000	16.394673	41.259723	5.000000	91.903704	1.491632	6.000000	0.717805	4.842909	5.000000	44.083375	3.309114	2.000000	60.808355	4.121261	6.000000	19.720636	1.652367	2.000000	63.107706	0.291865	6.000000	0.027156	0.150712	4.000000	87.188724	8.123525	2.000000	82.317410	2.598603	6.000000	20.865271	3.194892	5.000000	0.013762	7.111513	4.000000	81.294834	1.102582	2.000000	0.010050	6.501147	3.000000	2.401221	5.950487	5.000000	22.007657	2.106395	6.000000	35.847563	1.230104	1.000000	23.344882	4.422990	2.000000	10.525173	3.685525	1.000000	69.843761	1.986748	2.000000	42.634124	2.899262	3.000000	0.023420	1.416776	6.000000	0.018316	3.082921	5.000000	0.011621	1.689194	4.000000	49.757125	0.256238	1.000000	98.314363	1.612309	6.000000	25.331250	2.134825	3.000000	0.014628	0.772925	4.000000	0.122166	0.552588	3.000000	0.015874	5.537525	5.000000	0.010103	0.686258	1.000000	0.020254	1.120927	3.000000	0.053766	7.241478	3.000000	92.127395
3	2	62.237510	38.720227	5.140349	66.231968	93.760216	32.451389	900.445751	25.037056	74.778985	863.666437	71.413505	63.706749	43.676930	10.103185	52.519815	9.509283	214.748812	85.297864	0.389151	0.445714	0.450261	0.928452	0.171577	0.674137	0.877199	0.938355	0.703577	0.810059	0.785494	0.805171	0.723403	0.862708	0.221625	0.946321	0.926680	0.701911	0.689068	5.000000	63.154961	2.407534	5.000000	0.013387	12.990002	2.000000	18.398629	21.294394	5.000000	11.711521	1.003894	1.000000	8.253424	35.299189	2.000000	4.131882	1.987567	1.000000	0.013060	3.485685	6.000000	0.040717	37.113318	5.000000	0.011578	1.106691	5.000000	0.084180	5.236003	6.000000	0.045574	2.166312	4.000000	0.012854	1.084624	5.000000	0.027078	0.483881	6.000000	0.011318	2.806941	4.000000	68.804019	1.995306	6.000000	0.017253	5.944530	6.000000	0.019348	0.837518	2.000000	61.255757	22.351794	6.000000	30.340836	27.668654	3.000000	60.416460	3.207575	4.000000	0.035713	2.960003	3.000000	56.471877	2.680168	1.000000	61.644382	4.085366	6.000000	84.202444	1.768529	1.000000	13.004994	0.742483	5.000000	0.017253	3.420797	5.000000	87.025548	3.853956	2.000000	12.270521	0.031207	6.000000	28.695983	2.633939	6.000000	0.050131	8.062024	5.000000	78.810821	3.487929	2.000000	0.028825	4.671743	6.000000	39.779658	3.463765	2.000000	60.598242	1.149168	1.000000	11.034181	0.943680	2.000000	6.772941	5.014452	3.000000	14.049407	2.048511	6.000000	36.921821	0.460328	2.000000	20.989860	2.851557	2.000000	0.060311	2.583163	1.000000	0.011361	0.298197	5.000000	0.034314	0.931617	2.000000	82.477855	2.049597	1.000000	5.197543	11.385196	3.000000	69.355019	1.245275	1.000000	0.054094	2.654250	1.000000	0.014301	9.006849	2.000000	0.017823	5.869856	1.000000	0.013405	1.827283	1.000000	0.011471	1.707536	5.000000	0.034204	4.168282	3.000000	60.639097
4	3	10.638203	67.595174	38.223030	40.591756	44.160374	53.628381	889.430596	36.468200	52.996468	296.875782	80.999276	85.555163	13.906051	59.878278	71.724976	46.496725	965.114947	36.167946	0.667182	0.713818	0.973738	0.130970	0.577745	0.145906	0.843918	0.258617	0.412927	0.883992	0.160100	0.444277	0.746770	0.927527	0.122556	0.279470	0.938615	0.957352	0.438278	6.000000	89.831574	36.365920	6.000000	0.028226	22.699646	6.000000	51.155257	27.644884	5.000000	48.106469	0.242549	2.000000	46.820233	52.228784	4.000000	40.769468	2.555731	6.000000	0.010785	0.783262	5.000000	0.014939	11.086742	3.000000	0.101024	0.531468	5.000000	0.016888	4.578872	5.000000	0.031834	1.674632	1.000000	0.036767	1.727826	2.000000	0.017569	9.913194	6.000000	0.013480	2.191536	5.000000	62.304452	6.434002	5.000000	0.010998	5.857833	1.000000	0.014417	27.417645	2.000000	89.302056	68.227170	1.000000	85.428669	44.644553	1.000000	94.474736	3.107933	2.000000	0.015750	4.015381	6.000000	65.740304	1.503086	4.000000	65.303484	0.728426	5.000000	1.411063	0.248107	4.000000	15.354109	2.165657	5.000000	0.053292	4.602981	2.000000	58.664559	10.211682	1.000000	15.397054	1.914626	6.000000	71.408101	1.624480	1.000000	0.039607	1.317001	1.000000	59.746040	2.100622	1.000000	0.013592	1.330780	5.000000	71.216373	0.402314	3.000000	69.336654	4.600202	4.000000	83.266487	0.724569	1.000000	37.513844	3.610588	4.000000	95.981612	5.285272	1.000000	93.734113	1.462155	5.000000	19.094100	2.139555	1.000000	0.012885	2.384715	1.000000	0.014761	2.973690	6.000000	0.033475	1.963552	6.000000	5.848160	0.366624	4.000000	10.563311	8.981113	1.000000	76.520869	0.325817	4.000000	0.010618	0.670287	5.000000	0.032425	14.490034	5.000000	0.124688	0.993955	2.000000	0.019859	4.463327	1.000000	0.033890	0.928087	4.000000	0.016965	2.823911	2.000000	90.476893
5	5	7.057414	84.395825	80.472966	83.468335	19.312076	30.374685	196.548522	51.292735	96.323222	264.834759	66.999490	3.925519	6.050699	85.260493	81.852162	60.317641	136.327054	73.094553	0.445602	0.197205	0.666357	0.586011	0.574303	0.872592	0.907109	0.419325	0.122881	0.478665	0.129390	0.869746	0.435270	0.959828	0.949589	0.981529	0.669560	0.306370	0.594028	5.000000	33.233416	19.910599	3.000000	0.016741	6.307160	2.000000	46.291274	52.888115	3.000000	95.055936	0.879294	1.000000	29.803375	51.280188	4.000000	76.618738	3.509578	2.000000	0.025206	2.452721	2.000000	0.011570	22.061894	2.000000	0.036922	1.626535	5.000000	0.022170	4.702540	5.000000	0.064558	2.197996	3.000000	0.102691	1.235167	1.000000	0.018024	2.543770	6.000000	0.011635	1.229802	3.000000	14.647904	1.424762	3.000000	0.016256	0.713319	2.000000	0.016307	31.228649	5.000000	78.024153	43.109386	4.000000	62.323498	23.124819	6.000000	84.828481	1.266200	3.000000	0.016399	4.703597	5.000000	2.785594	0.373207	4.000000	88.522220	1.685535	3.000000	59.346437	2.119302	6.000000	87.379142	0.865424	1.000000	0.010372	4.501578	6.000000	98.707796	8.199262	4.000000	35.782212	0.822655	1.000000	96.252587	0.511464	5.000000	0.065741	2.355082	6.000000	33.913366	1.373659	6.000000	0.014378	5.279028	3.000000	2.129295	3.952424	5.000000	69.587217	2.999817	5.000000	19.346062	1.244357	3.000000	80.331240	16.747680	5.000000	99.476754	7.755307	1.000000	8.435601	2.068210	3.000000	16.311865	1.896891	1.000000	0.012462	2.849233	6.000000	0.012595	0.627203	2.000000	0.010405	0.263853	3.000000	51.075669	2.643649	3.000000	13.276703	10.742135	4.000000	54.794103	0.337845	2.000000	0.080856	2.366704	1.000000	0.022485	8.675302	4.000000	0.107502	1.144641	4.000000	0.052360	5.384952	3.000000	0.012491	2.403293	4.000000	0.012738	7.461748	2.000000	27.401617
6	3	39.548845	32.930931	73.594189	66.001233	37.053963	78.020619	155.994146	98.223464	14.931922	84.210312	20.605759	51.215290	51.339898	1.041261	11.074612	46.147710	416.543997	40.892412	0.131136	0.460967	0.959448	0.983984	0.680034	0.750085	0.599012	0.291037	0.297498	0.818829	0.952968	0.407689	0.908282	0.549956	0.892334	0.372442	0.128338	0.532774	0.832923	2.000000	19.181871	58.714256	1.000000	0.011159	17.907827	2.000000	50.377462	14.855055	4.000000	41.641502	0.905898	2.000000	64.339861	72.384763	2.000000	68.467126	2.428321	4.000000	0.025931	0.842870	2.000000	0.012361	6.368948	3.000000	0.054190	0.299358	6.000000	0.011277	3.074632	6.000000	0.024319	2.421036	6.000000	0.098302	1.583409	6.000000	0.012162	0.650374	1.000000	0.173536	2.982654	6.000000	67.280231	5.263048	4.000000	0.030046	2.553084	3.000000	0.011791	21.998575	6.000000	65.576352	54.966709	3.000000	85.918190	22.596417	3.000000	47.742256	3.614597	5.000000	0.035499	1.474474	2.000000	21.820172	1.074992	1.000000	44.638413	3.492415	2.000000	97.964561	1.114661	4.000000	18.910147	0.912378	2.000000	0.015707	2.401333	4.000000	15.263029	4.548922	3.000000	42.555039	0.328119	4.000000	59.713198	1.860015	3.000000	0.015568	1.241828	2.000000	27.473676	0.213646	5.000000	0.010116	5.287035	5.000000	82.854708	3.425348	5.000000	48.294591	4.137063	1.000000	49.951930	0.096218	2.000000	85.202661	11.907356	1.000000	20.286710	6.073873	1.000000	4.566180	2.139603	2.000000	83.486473	1.152078	5.000000	0.014118	3.519533	6.000000	0.021211	2.799556	1.000000	0.020446	0.357551	6.000000	79.381141	1.988978	5.000000	16.606503	6.037119	2.000000	64.617111	1.978309	4.000000	0.014016	1.171585	2.000000	0.590049	6.452640	4.000000	0.027727	5.707848	3.000000	0.011673	1.358141	4.000000	0.015964	0.903414	3.000000	0.012835	2.747865	2.000000	59.651841
7	2	10.312670	23.276639	6.562265	47.558374	72.841083	60.117602	242.902463	12.440388	84.798551	815.157302	64.686195	91.389301	64.418691	8.579509	77.169783	12.202398	24.325355	80.931267	0.497302	0.985323	0.362452	0.707414	0.254996	0.381416	0.566884	0.566860	0.999298	0.678576	0.268698	0.457706	0.538625	0.308315	0.826785	0.330638	0.504446	0.423080	0.748855	4.000000	56.216520	39.532109	4.000000	0.016319	9.085009	2.000000	97.536873	69.588766	5.000000	45.492495	1.088191	4.000000	21.692089	64.030786	3.000000	73.689086	0.913562	2.000000	0.019608	1.590506	2.000000	0.173846	14.299146	5.000000	0.016251	0.284705	3.000000	0.011913	6.386671	1.000000	0.010509	2.993347	4.000000	0.014534	0.166340	2.000000	0.233041	5.745231	4.000000	0.027231	1.201128	3.000000	78.358270	3.355304	2.000000	0.046292	5.953226	2.000000	0.018055	60.555223	5.000000	91.552791	45.131169	1.000000	35.710422	49.331607	1.000000	23.804149	0.734295	3.000000	0.010087	2.371873	6.000000	53.392251	1.657521	6.000000	56.985438	2.669638	1.000000	55.750741	0.850017	6.000000	58.474992	0.507943	4.000000	0.010309	1.886097	6.000000	80.646680	11.279638	6.000000	76.534022	1.619123	4.000000	77.832591	1.264136	3.000000	0.016039	2.544650	6.000000	18.402612	1.527339	4.000000	0.036742	6.126240	2.000000	25.322560	4.758716	4.000000	53.558365	1.410074	4.000000	4.188544	2.563023	6.000000	42.732206	4.997692	2.000000	63.003596	7.791368	2.000000	63.601192	1.577856	3.000000	45.690651	0.192877	6.000000	0.012370	1.595309	3.000000	0.012916	1.800684	3.000000	0.017827	2.087276	2.000000	9.449794	0.439175	3.000000	62.454430	7.077680	5.000000	25.828365	1.420051	1.000000	0.048550	2.436018	1.000000	0.029390	11.718323	4.000000	0.015901	5.664317	6.000000	0.013026	4.818062	6.000000	0.024115	1.426434	5.000000	0.054341	2.539588	6.000000	2.157485
8	2	33.890440	88.844248	88.284757	75.470381	76.596543	39.424386	875.606565	75.211926	64.877948	505.563233	66.368451	51.886261	63.808882	48.354885	3.002307	52.730506	552.595896	57.347891	0.968001	0.335488	0.384394	0.991298	0.392332	0.825068	0.888489	0.235799	0.684631	0.716806	0.423670	0.194301	0.378208	0.736885	0.843416	0.739224	0.403106	0.966110	0.639445	1.000000	53.005616	7.861162	4.000000	0.016021	24.311036	1.000000	57.272722	33.308519	2.000000	29.748591	1.188119	3.000000	46.113817	11.143438	1.000000	10.863134	1.232623	1.000000	0.010093	0.302245	3.000000	0.018041	27.808802	2.000000	0.010478	0.910559	6.000000	0.010263	3.030931	6.000000	0.011267	1.032083	6.000000	0.034405	0.803662	1.000000	0.025577	14.998397	6.000000	0.024800	2.467943	6.000000	81.639078	1.028362	2.000000	0.025722	1.037277	4.000000	0.020899	0.794327	3.000000	55.884434	61.311855	5.000000	15.293288	66.910019	6.000000	66.978079	0.997665	5.000000	0.374709	3.096941	6.000000	51.758463	1.388184	5.000000	68.215838	1.162631	2.000000	90.360557	0.578770	3.000000	27.882564	3.665561	5.000000	0.010053	3.577468	5.000000	36.342637	10.520980	3.000000	42.934886	2.572762	2.000000	1.397621	0.585235	2.000000	0.044365	1.929009	3.000000	54.927420	2.949920	1.000000	0.010144	5.717101	3.000000	86.530490	1.691214	6.000000	32.134580	4.584572	2.000000	15.815901	0.693100	3.000000	72.491687	6.273211	3.000000	81.382101	4.430043	1.000000	15.362525	1.718816	2.000000	57.763964	2.645094	4.000000	0.077630	0.838707	1.000000	0.017781	0.330285	3.000000	0.038403	0.155853	3.000000	17.306405	2.254029	4.000000	26.361888	11.789548	6.000000	67.561290	1.879641	2.000000	0.039684	1.481188	2.000000	0.010150	7.945698	4.000000	0.022983	1.132949	3.000000	0.019848	2.920652	4.000000	0.025183	2.731168	3.000000	0.035463	5.756227	2.000000	70.965112
9	2	68.264063	93.566394	21.260910	75.092506	52.402398	36.990230	120.114013	26.509185	48.508969	529.611730	83.035689	25.889917	70.600120	73.633863	66.927856	51.193590	991.226990	59.363394	0.552436	0.596380	0.122742	0.346499	0.967472	0.839418	0.334243	0.344794	0.710657	0.953258	0.702189	0.107213	0.867381	0.529308	0.580091	0.110312	0.614423	0.595316	0.951824	5.000000	52.440026	31.645903	1.000000	0.262886	16.540880	4.000000	9.288805	44.901278	3.000000	24.731889	0.368140	5.000000	99.612061	65.172477	2.000000	18.120623	2.418211	3.000000	0.011318	3.469722	5.000000	0.030176	42.025594	6.000000	0.047796	0.264149	6.000000	0.013038	4.529514	3.000000	0.017097	5.572339	6.000000	0.023163	1.668635	3.000000	0.013813	15.544105	6.000000	0.014157	3.589131	6.000000	73.994079	2.625291	1.000000	0.059436	2.944785	1.000000	0.014470	35.584650	2.000000	36.865804	67.504097	2.000000	39.260098	40.123589	6.000000	85.488139	3.481771	1.000000	0.573362	6.535706	1.000000	36.724609	3.081631	5.000000	76.941312	3.901707	1.000000	29.993049	0.295470	5.000000	1.901014	0.432902	2.000000	0.012439	3.985849	5.000000	53.158578	7.636089	4.000000	3.242227	2.284341	4.000000	45.127145	2.775878	6.000000	0.027738	1.743227	1.000000	51.449227	0.527091	1.000000	0.012454	5.702803	6.000000	52.409175	5.163774	4.000000	84.006302	1.470828	5.000000	10.807912	0.325955	1.000000	70.061899	12.122721	5.000000	25.247033	8.154294	3.000000	61.282994	1.671175	6.000000	63.359853	2.590069	4.000000	0.361800	1.305625	2.000000	0.013610	1.418002	2.000000	0.013677	0.613418	4.000000	57.712582	2.228949	4.000000	21.610423	9.632522	3.000000	66.443508	0.752630	1.000000	0.019559	1.551250	3.000000	0.047791	3.048997	2.000000	0.010046	5.451422	4.000000	0.035140	1.479959	3.000000	0.088510	2.094973	5.000000	0.014987	6.414693	5.000000	76.875944
10	3	45.308107	58.771289	76.084316	56.245280	19.265661	57.739827	499.161231	99.590876	86.608115	368.550870	96.873498	65.443634	15.073148	6.930859	75.854497	27.575930	461.444223	35.118043	0.324088	0.997959	0.636136	0.172841	0.603296	0.150714	0.289261	0.512988	0.969700	0.360341	0.156616	0.159851	0.249470	0.937868	0.977061	0.737536	0.224226	0.624504	0.098339	1.000000	71.976942	35.994573	4.000000	0.010421	10.600619	4.000000	59.968753	57.532551	1.000000	84.640041	1.111830	3.000000	59.230639	5.874385	3.000000	89.439258	0.129810	5.000000	0.499692	1.621974	6.000000	0.036826	42.462045	3.000000	0.019348	1.015708	1.000000	0.055919	6.051730	4.000000	0.026221	3.671389	5.000000	0.217164	2.060834	5.000000	0.013007	9.273992	2.000000	0.027110	3.225341	1.000000	90.670184	4.744752	3.000000	0.014579	0.696069	1.000000	0.037022	72.484690	6.000000	30.245999	26.894946	4.000000	8.248256	28.210926	5.000000	77.182712	0.680615	3.000000	0.013283	4.453933	6.000000	72.818304	3.550419	1.000000	90.788076	1.278406	6.000000	97.889315	1.831712	6.000000	69.209716	1.321612	6.000000	0.019578	4.180798	3.000000	76.751071	12.989245	6.000000	80.268053	2.006268	6.000000	89.554254	1.064504	5.000000	0.010119	2.559704	5.000000	14.983850	0.625143	3.000000	0.019133	1.589844	4.000000	82.384663	0.978984	4.000000	68.651249	5.161937	1.000000	32.500283	1.109195	3.000000	87.578904	5.388200	3.000000	28.484245	8.660243	6.000000	88.024040	1.785414	5.000000	32.455274	2.355614	1.000000	0.012923	3.260050	4.000000	0.012311	1.383347	4.000000	0.319643	1.406776	2.000000	76.939485	0.265963	3.000000	72.880617	11.709816	4.000000	69.574328	1.745474	2.000000	0.011970	2.359048	6.000000	0.057619	11.001808	3.000000	0.099550	0.413620	1.000000	0.018167	5.390705	3.000000	0.019184	2.888825	2.000000	0.046976	6.166060	4.000000	12.911565
