1	1	189.094223	20.817055	12.334930	21.768243	3.695437	35.217349	18.392469	12.700820	86.641943	21.728729	36.453129	587.582250	90.863912	76.149760	43.043300	55.912702	68.882285	55.510595	70.514498	30.277072	0.977400	0.406377	0.687285	0.135532	0.727549	0.584384	0.448813	0.218081	0.330007	0.732973	0.522784	0.820145	0.269498	0.959582	0.495209	0.498213	0.366379	0.401166	0.961533	0.551859	6.984793	4.000000	80.884573	72.003309	5.000000	99.650922	10.289806	3.000000	0.082119	21.579293	6.000000	0.057528	19.464797	4.000000	0.012617	21.983520	2.000000	0.013976	0.288983	4.000000	46.456372	5.329876	4.000000	28.091451	0.392264	4.000000	15.525479	4.350952	5.000000	60.512339	0.936796	1.000000	51.036181	0.916258	5.000000	18.930291	2.583899	4.000000	48.401638	48.727097	1.000000	5.870997	1.119829	3.000000	48.026601	55.259489	1.000000	0.015565	2.092544	4.000000	64.647375	0.833881	6.000000	45.037332	1.153317	1.000000	0.071113	51.741983	5.000000	12.099317	0.952201	2.000000	81.078639	12.415055	4.000000	59.573440	5.318511	3.000000	82.008074	9.485805	3.000000	0.026861	0.477812	4.000000	88.244198	0.915304	4.000000	64.028894	60.506446	5.000000	72.123240	4.903504	6.000000	0.038360	16.138175	4.000000	0.012647	3.169936	2.000000	0.019445	3.342360	3.000000	0.055352	0.213616	2.000000	0.080288	61.211364	5.000000	0.019184	7.626315	1.000000	63.754914	2.129001	5.000000	13.154797	14.825826	5.000000	0.040296	4.240814	5.000000	7.254464	4.308370	4.000000	68.010584	0.179721	1.000000	46.515444	72.478306	5.000000	0.023140	0.259279	5.000000	24.630807	5.315320	4.000000	16.512333	2.839433	1.000000	6.292835	0.563866	2.000000	23.069946	56.754677	4.000000	5.998233	7.308704	1.000000	0.279340
2	1	834.059036	91.790842	99.131764	30.780291	65.666630	27.862802	71.420921	69.705402	30.610488	92.686334	46.436916	220.167838	47.425486	43.447368	28.557709	54.814371	4.077604	54.691675	92.536034	21.956358	0.582227	0.880535	0.295670	0.224496	0.250969	0.694570	0.725570	0.576844	0.369487	0.443441	0.170391	0.788434	0.376038	0.702430	0.137180	0.775840	0.412170	0.805511	0.476695	0.315990	2.087384	1.000000	7.463826	33.259774	3.000000	78.263343	7.223531	2.000000	0.100817	4.425730	6.000000	0.013640	16.942069	3.000000	0.017956	31.857084	5.000000	0.411736	0.711467	1.000000	11.908049	0.759015	2.000000	50.625345	1.639758	5.000000	4.861940	0.382914	3.000000	24.194672	0.610469	2.000000	48.141098	2.131606	4.000000	80.552032	2.777649	4.000000	24.382017	54.737511	6.000000	76.174903	1.380065	3.000000	12.923251	13.559548	1.000000	0.025814	3.529847	3.000000	35.121257	1.529854	5.000000	10.149171	1.387961	5.000000	0.012564	63.320793	1.000000	87.366709	32.073715	6.000000	65.580343	12.714039	1.000000	92.444031	35.492090	6.000000	71.537608	70.991444	6.000000	0.010163	0.066571	6.000000	11.883484	1.021922	4.000000	80.426712	21.032879	1.000000	49.582697	1.201944	5.000000	0.020761	17.974124	3.000000	0.011299	3.723456	5.000000	0.010430	57.844694	5.000000	0.035412	0.537038	6.000000	0.017920	54.599822	2.000000	0.010923	0.548407	5.000000	16.164691	1.989278	6.000000	77.960204	7.096623	6.000000	0.014598	4.433728	4.000000	74.629428	4.109899	3.000000	13.464749	0.736592	6.000000	75.951238	23.657374	5.000000	0.025526	1.637469	6.000000	33.231426	4.912427	2.000000	2.260680	28.721366	3.000000	19.788127	0.940886	5.000000	31.950322	21.053303	5.000000	76.755001	11.303321	4.000000	0.019221
3	3	373.386152	66.182496	57.638033	8.718916	65.323126	18.720595	14.251467	63.877064	32.429184	32.586747	77.724173	182.037733	93.083602	63.282926	32.335748	84.440641	97.822761	92.613677	85.438563	32.628350	0.665449	0.667038	0.439903	0.631480	0.992171	0.236780	0.920827	0.993560	0.931361	0.923416	0.609050	0.365956	0.638916	0.501999	0.435747	0.124606	0.398471	0.786108	0.378772	0.743067	7.407838	3.000000	3.479849	16.880600	4.000000	79.871485	11.455015	3.000000	0.011059	3.790893	2.000000	0.131612	11.823778	1.000000	0.012175	37.045029	4.000000	0.010992	0.169816	3.000000	56.428092	5.738432	1.000000	20.059505	1.871841	6.000000	38.914225	3.638919	3.000000	89.267053	1.148439	3.000000	98.530709	1.305399	6.000000	14.443095	5.232078	2.000000	26.583687	77.404806	2.000000	82.627827	1.541306	4.000000	38.060226	36.670999	5.000000	0.011246	6.003964	3.000000	80.984990	11.147955	4.000000	52.184467	1.158887	2.000000	0.011683	58.225526	4.000000	46.677244	18.719029	6.000000	91.847790	10.453773	6.000000	11.940415	51.686094	3.000000	46.272837	31.670342	5.000000	0.034097	0.389759	2.000000	71.708119	0.539833	3.000000	7.029554	70.725093	3.000000	11.078919	17.281050	3.000000	0.014281	17.361256	2.000000	0.017045	3.952105	4.000000	0.292139	14.387098	3.000000	0.011257	0.354877	3.000000	0.016336	49.909384	2.000000	0.019751	4.016117	6.000000	36.768909	1.919827	3.000000	28.758872	13.039284	4.000000	0.066753	4.365326	6.000000	11.465315	7.145958	5.000000	76.416671	0.331804	6.000000	3.206734	33.202040	5.000000	0.034291	1.144114	5.000000	34.310149	2.964001	5.000000	50.390075	55.721017	4.000000	18.909422	0.579520	5.000000	20.817055	75.666687	4.000000	83.030592	8.131297	1.000000	0.270604
4	3	881.345746	46.562379	7.422759	39.921667	70.036927	90.593545	21.918487	50.244414	58.419552	57.025477	71.710685	731.882405	77.232611	59.791477	64.496846	50.823615	23.002621	35.566767	89.312121	29.717240	0.678670	0.793090	0.231558	0.431854	0.628042	0.582200	0.578269	0.470466	0.790353	0.916577	0.553213	0.823148	0.269666	0.304032	0.347919	0.632635	0.598852	0.201093	0.355524	0.507580	4.442395	4.000000	45.907212	59.330391	3.000000	75.652310	5.580025	2.000000	0.015455	23.762029	5.000000	0.012266	1.744466	1.000000	0.713877	42.021707	1.000000	0.016729	0.865558	5.000000	74.618500	4.092911	2.000000	75.961618	0.314976	4.000000	25.528057	4.936705	1.000000	64.058358	0.638173	5.000000	76.166914	0.804045	1.000000	91.916341	2.073307	5.000000	43.922856	59.516835	1.000000	49.389062	1.095306	1.000000	53.862126	1.894281	4.000000	0.013934	5.726160	6.000000	73.960606	10.244302	6.000000	59.489720	0.566645	6.000000	0.042368	11.234744	2.000000	10.298612	56.588852	6.000000	47.463022	13.790921	3.000000	23.933400	3.596483	6.000000	63.132838	51.728698	6.000000	0.027593	0.109455	6.000000	56.772221	1.069596	3.000000	39.825397	53.814962	5.000000	86.903847	17.291802	1.000000	0.042074	10.973604	2.000000	0.016624	12.687337	6.000000	0.014509	56.465762	1.000000	0.010575	0.862125	5.000000	0.025828	35.721106	1.000000	0.301255	6.351613	3.000000	6.981715	1.422644	3.000000	22.317114	6.545577	5.000000	0.017171	3.800043	6.000000	93.098463	5.915105	4.000000	92.978584	0.071996	4.000000	51.081107	19.114570	4.000000	0.020939	1.996175	4.000000	28.954825	4.507628	6.000000	66.884255	70.265413	1.000000	78.966652	0.773501	3.000000	30.118904	24.829716	3.000000	55.139926	11.803163	1.000000	0.016213
5	2	125.608069	76.178656	4.079783	42.685616	30.784587	16.680448	37.691923	82.617020	1.343172	57.301605	22.101491	231.145179	41.142813	53.742813	23.550883	59.540363	26.758666	13.305302	11.576125	23.709079	0.591461	0.338583	0.233456	0.556012	0.688859	0.617035	0.814652	0.142620	0.567674	0.306092	0.281236	0.705818	0.260527	0.761809	0.754636	0.687217	0.147049	0.557703	0.290167	0.309451	1.725920	2.000000	76.378856	17.693957	1.000000	74.695154	6.348067	5.000000	0.041653	7.963758	1.000000	0.013979	2.121828	5.000000	0.048839	30.899739	6.000000	0.014076	0.925249	2.000000	83.941808	7.970789	2.000000	15.658165	1.697465	4.000000	16.153613	3.499506	4.000000	74.413726	1.018008	5.000000	49.570162	1.432896	4.000000	70.726434	5.323774	1.000000	36.518412	37.982338	5.000000	93.907608	1.679854	6.000000	47.158078	8.630022	2.000000	0.019365	2.324186	6.000000	43.927770	1.049573	2.000000	92.604361	1.626047	2.000000	0.017973	9.753375	5.000000	74.731520	4.510341	6.000000	11.004820	11.097008	5.000000	38.809756	57.169293	2.000000	41.107654	29.761838	6.000000	0.010332	0.170456	4.000000	36.327140	0.382915	4.000000	38.296679	64.480247	5.000000	31.126987	12.337053	5.000000	0.020971	19.870466	4.000000	0.011608	4.599102	3.000000	0.048919	15.402501	3.000000	0.060067	0.930699	1.000000	0.055886	41.981295	6.000000	0.014011	2.234071	1.000000	37.972017	2.539529	3.000000	93.036031	13.950265	4.000000	0.016008	3.089063	1.000000	88.104460	11.541831	3.000000	58.390046	0.212106	3.000000	74.841366	10.134022	1.000000	0.073504	1.071517	6.000000	13.998118	2.542944	1.000000	48.552828	42.232626	6.000000	14.561349	1.386430	3.000000	21.216269	39.423429	4.000000	56.568555	10.988024	2.000000	0.032063
6	2	515.869851	27.725253	8.024225	63.662259	20.693948	31.984542	42.280733	13.704073	56.911504	51.039895	56.520331	712.369231	56.051588	32.606121	74.950903	94.352259	11.197732	66.525508	96.973680	22.516592	0.446182	0.592249	0.153384	0.438827	0.750479	0.157184	0.616210	0.176656	0.116363	0.791775	0.190567	0.987665	0.439660	0.647162	0.226286	0.315370	0.651337	0.398500	0.891089	0.828724	3.247932	4.000000	77.766262	60.142409	2.000000	90.991797	16.085943	6.000000	0.063431	17.061114	4.000000	0.014879	14.560982	4.000000	0.012335	34.845312	1.000000	0.011995	0.797789	5.000000	14.879093	6.513338	4.000000	27.722104	0.435774	4.000000	82.546271	4.313096	6.000000	17.728250	0.748710	3.000000	2.926942	1.378022	5.000000	13.633768	6.055501	4.000000	31.821310	32.724685	4.000000	45.789025	0.436184	2.000000	81.481704	32.557859	6.000000	0.016552	6.359243	3.000000	35.543738	5.306998	3.000000	89.118996	0.703075	3.000000	0.047881	40.589388	4.000000	38.930435	10.072628	6.000000	17.063603	16.396469	3.000000	90.025202	23.767038	3.000000	32.183279	55.607897	1.000000	0.018463	0.270348	3.000000	2.846656	1.051201	4.000000	71.240783	34.386173	6.000000	73.426765	15.354493	6.000000	0.015613	18.887357	6.000000	0.018861	9.981543	3.000000	0.156233	30.674119	6.000000	0.015836	0.049291	1.000000	0.231223	39.009703	5.000000	0.019985	6.047627	1.000000	98.312609	1.046977	5.000000	33.473050	0.508629	4.000000	0.012799	1.234396	5.000000	19.239402	8.800247	6.000000	77.131566	0.606255	4.000000	97.736738	32.023994	5.000000	0.018868	0.070038	4.000000	1.209772	0.924617	6.000000	89.903256	51.007205	4.000000	59.974417	1.703944	6.000000	15.458668	11.669494	1.000000	47.489942	14.883749	1.000000	0.010862
7	1	805.027977	57.416777	98.040797	9.782193	44.787476	97.344829	54.869821	68.977860	18.618091	8.334503	76.164972	739.617118	36.682485	60.095786	43.202848	45.023074	54.502215	1.057281	74.771667	30.036687	0.426461	0.574155	0.449329	0.648826	0.805652	0.129651	0.529494	0.871156	0.955648	0.728152	0.119543	0.816131	0.978462	0.284757	0.568409	0.299587	0.160272	0.841043	0.132045	0.522871	2.994517	4.000000	9.063815	68.390475	6.000000	25.245938	17.557311	6.000000	0.020702	21.217785	2.000000	0.016604	2.535690	1.000000	0.010117	6.078332	3.000000	0.016333	0.912861	6.000000	70.205499	3.142863	2.000000	6.367133	1.083601	1.000000	77.983806	7.171309	4.000000	20.702859	0.675074	2.000000	79.850129	1.721107	3.000000	92.607944	1.511331	4.000000	21.266495	50.643052	5.000000	66.705062	1.776747	3.000000	47.321948	49.166558	1.000000	0.023279	2.841958	5.000000	82.799424	2.973786	6.000000	24.135634	0.770123	3.000000	0.013035	17.358043	2.000000	94.294263	34.196777	5.000000	46.865468	9.569130	5.000000	45.820174	30.245364	2.000000	35.585713	6.818313	2.000000	0.014084	1.089270	1.000000	35.040475	0.853885	1.000000	58.867913	31.765133	2.000000	36.348671	6.802342	6.000000	0.013824	24.385114	5.000000	0.018469	0.884516	4.000000	0.173119	22.841602	3.000000	0.021603	1.120034	5.000000	0.013051	51.830925	6.000000	0.012771	6.732970	3.000000	93.124380	3.587078	2.000000	97.573714	13.519635	3.000000	0.013155	8.663997	2.000000	41.481341	15.885228	2.000000	59.465228	1.083265	3.000000	42.828361	70.716037	1.000000	0.065407	0.999820	6.000000	95.503094	3.310235	5.000000	59.597130	59.838771	1.000000	47.020536	1.306635	3.000000	18.235756	7.593857	1.000000	10.170873	4.539688	4.000000	0.021770
8	2	853.934419	84.707042	83.795194	12.809327	25.142390	89.018819	7.074839	34.017888	81.582823	75.871076	38.704712	27.377314	23.984048	34.161932	71.897260	75.473671	11.420929	15.321418	51.906297	49.687895	0.675412	0.256864	0.848268	0.738055	0.920749	0.170946	0.901359	0.528535	0.621524	0.757119	0.928246	0.772556	0.124850	0.342574	0.324251	0.426064	0.814401	0.134259	0.479650	0.283309	2.327171	4.000000	74.270986	44.575386	3.000000	33.444441	5.002499	6.000000	0.013415	20.597742	5.000000	0.010115	16.050597	3.000000	0.060588	39.077394	4.000000	0.011484	0.160066	5.000000	73.538691	3.497757	3.000000	87.730415	0.353855	3.000000	53.773008	2.241517	4.000000	97.783619	1.305662	6.000000	37.130557	0.884053	1.000000	35.661856	5.885284	2.000000	67.048439	13.498259	6.000000	66.973785	0.525943	1.000000	15.409179	34.898651	3.000000	0.011757	3.726955	6.000000	29.651459	5.518821	6.000000	53.895733	1.049837	2.000000	0.013083	49.965630	3.000000	73.542422	11.563577	5.000000	91.033547	22.274209	5.000000	50.658153	10.310033	5.000000	70.160410	2.434494	5.000000	0.016148	0.890645	2.000000	19.257930	1.082213	5.000000	58.572954	27.860286	1.000000	66.690564	10.360015	6.000000	0.019725	10.202202	3.000000	0.013547	9.042103	3.000000	0.015317	43.747065	5.000000	0.010123	0.853938	3.000000	0.010238	11.441300	2.000000	0.017058	4.587337	4.000000	56.798257	0.104937	1.000000	94.997309	6.446680	4.000000	0.031501	8.403373	6.000000	13.787217	0.526020	4.000000	2.520275	0.739239	1.000000	20.728557	69.950760	6.000000	0.097053	0.743000	1.000000	86.314734	7.015906	6.000000	74.591482	57.130955	3.000000	29.478062	1.675101	6.000000	29.598368	59.750640	4.000000	79.257629	0.489849	6.000000	0.013605
9	2	427.683555	95.176353	8.283876	30.038746	50.572109	60.930438	47.628895	83.858355	15.346322	72.015850	80.171978	50.649198	73.788050	73.675549	53.170185	66.735899	88.160303	69.935315	28.681506	49.379246	0.741030	0.593890	0.865378	0.955280	0.601852	0.761441	0.600064	0.262079	0.510663	0.495260	0.439653	0.149960	0.171152	0.390132	0.862622	0.151512	0.807557	0.987074	0.774673	0.799652	6.218841	2.000000	23.343647	31.538140	2.000000	32.305603	18.379632	2.000000	0.030912	22.784956	6.000000	0.022827	11.671288	4.000000	0.024914	1.613372	4.000000	0.014837	0.161400	2.000000	42.151604	0.550079	6.000000	60.737098	1.454765	5.000000	77.029139	4.576873	5.000000	16.415262	1.608333	3.000000	27.836597	0.743032	4.000000	92.433121	5.370966	2.000000	21.584867	42.441778	5.000000	8.342982	1.219444	6.000000	60.083878	17.914699	2.000000	0.012293	2.659060	2.000000	46.474657	4.152981	4.000000	40.387937	1.163053	2.000000	0.027821	75.304717	2.000000	61.007924	46.844933	2.000000	24.544080	0.407365	5.000000	52.246420	22.748672	3.000000	78.765383	50.074185	4.000000	0.010016	0.544902	5.000000	90.907962	1.063895	4.000000	41.354342	41.720865	5.000000	83.470343	12.385974	3.000000	0.015780	5.566097	6.000000	0.010811	5.833551	4.000000	0.011079	38.653595	5.000000	0.017352	0.459994	2.000000	0.870942	45.630128	3.000000	0.038359	4.497538	4.000000	43.228575	0.334285	2.000000	28.246045	15.108646	4.000000	0.017465	4.071133	3.000000	98.451902	11.681372	4.000000	13.285682	0.296216	3.000000	72.150024	61.015134	3.000000	0.012152	0.054678	2.000000	52.620814	5.317295	2.000000	29.400648	17.404635	4.000000	68.179949	1.308080	6.000000	61.717372	70.263823	1.000000	51.335804	16.760244	2.000000	0.029609
10	2	24.338928	42.583989	33.906247	31.074010	61.912330	34.735523	84.123006	14.236225	67.235604	73.420603	77.997301	724.886328	95.205330	98.164063	6.284686	25.193009	1.589884	16.015438	70.495540	68.450940	0.120280	0.462825	0.534247	0.842250	0.527811	0.877614	0.677545	0.701432	0.423163	0.722709	0.763425	0.181773	0.839413	0.574816	0.515207	0.179837	0.249489	0.578525	0.988189	0.407190	5.721344	3.000000	83.842468	35.651612	6.000000	34.714902	16.149558	2.000000	0.010029	12.548389	4.000000	0.014838	7.128991	4.000000	0.078621	37.737638	1.000000	0.030179	0.031002	5.000000	55.558691	2.423369	5.000000	33.160717	1.722686	5.000000	10.916587	6.892188	6.000000	60.400666	0.608359	6.000000	84.080632	0.874008	2.000000	94.658970	4.025127	3.000000	82.561862	25.915955	2.000000	67.189755	1.510592	5.000000	69.159214	39.179198	2.000000	0.013190	1.668018	1.000000	65.567086	4.430083	1.000000	29.687440	0.879208	6.000000	0.015289	0.941060	6.000000	35.709592	12.833434	5.000000	95.185625	3.439817	4.000000	1.542824	48.288068	1.000000	79.853216	4.527247	5.000000	0.013092	1.090614	3.000000	33.152641	0.469153	4.000000	14.865599	17.712538	5.000000	13.523385	18.615124	3.000000	0.011964	9.765753	4.000000	0.020769	11.174494	5.000000	0.010553	29.379206	3.000000	0.031887	1.159721	1.000000	0.011550	60.570995	2.000000	0.010216	2.279547	2.000000	78.886733	3.471933	4.000000	17.908020	0.654368	6.000000	0.010173	6.144131	3.000000	2.865393	14.230199	1.000000	82.477980	0.566365	5.000000	59.178858	54.802028	6.000000	0.076766	1.998494	6.000000	44.954899	1.063489	4.000000	3.079835	44.694376	4.000000	10.786868	0.654330	5.000000	83.566495	50.724686	1.000000	20.046534	3.017927	5.000000	0.010797
