1	2	94.535831	39.912260	26.484240	96.748978	62.639384	827.347018	20.555913	89.126670	71.964400	14.107270	541.960048	22.689701	405.061844	6.772792	70.019641	97.804279	64.169978	0.309017	0.980213	0.373103	0.547035	0.421345	0.628459	0.293979	0.202679	0.322881	0.214356	0.240644	0.386094	0.862806	0.733800	0.847493	0.923180	0.553484	162.659719	5.000000	51.665958	1.798296	3.000000	46.468428	0.683664	6.000000	85.389177	26.456542	5.000000	0.132869	4.295367	6.000000	77.255880	1.243376	4.000000	77.139997	1.212442	6.000000	15.107203	14.046625	1.000000	0.041330	0.968643	4.000000	0.011846	17.129722	3.000000	0.028805	3.572229	3.000000	0.032103	0.324777	6.000000	0.019107	0.466650	6.000000	0.014283	3.840492	6.000000	23.025901	1.230106	4.000000	9.615487	0.776761	3.000000	26.045169	3.219458	5.000000	0.222570	2.019012	1.000000	0.049334	11.493710	1.000000	11.906121	6.874307	4.000000	27.741542	1.795228	2.000000	33.417682	1.528320	5.000000	0.143445	0.237049	4.000000	0.010748	1.107600	4.000000	0.021870	11.822979	3.000000	0.654119	1.193343	2.000000	0.013260	0.727081	1.000000	0.014439	21.183379	1.000000	54.832871	70.879185	5.000000	53.631839	5.310525	3.000000	0.070299	0.063508	1.000000	0.010538	0.212513	1.000000	0.015270	12.573785	6.000000	0.034540	0.951096	5.000000	0.017346	0.157066	6.000000	67.632890	0.854701	5.000000	7.527365	0.928344	5.000000	20.492805	0.864996	3.000000	0.024961	12.688664	5.000000	0.010674	1.387941	3.000000	0.013059	1.178340	2.000000	0.027711	3.643351	2.000000	22.325068	1.946995	3.000000	50.903951	2.467492	2.000000	81.246241	0.468936	4.000000	35.982944	0.720581	5.000000	34.505433	0.901282	1.000000	48.658988	0.542839	2.000000	50.204097	23.639054	3.000000	0.023894	22.408013	6.000000	42.128120	1.369060	4.000000	34.914356	25.606862	3.000000	0.012370
2	2	65.442310	89.129987	90.597459	12.977129	58.549490	216.000313	52.215192	61.508577	46.522509	43.717892	430.757527	42.627843	295.310619	91.189084	12.910594	9.364600	57.770065	0.721086	0.852690	0.656657	0.709183	0.139535	0.373612	0.929725	0.852325	0.446999	0.393516	0.722592	0.630495	0.310158	0.337868	0.949507	0.588237	0.936523	90.608248	5.000000	18.976239	1.678094	5.000000	93.959638	9.780325	1.000000	86.410811	49.494453	3.000000	0.010836	4.488299	4.000000	30.724782	0.714171	4.000000	9.593418	0.068494	2.000000	78.276178	21.152317	2.000000	0.089600	1.985983	3.000000	0.052696	9.506590	1.000000	0.018380	3.423447	6.000000	0.216369	2.880243	3.000000	0.011571	1.973502	2.000000	0.010691	10.156687	6.000000	76.580401	1.479833	5.000000	56.976065	0.559842	2.000000	10.361468	20.296514	3.000000	0.010606	0.760433	2.000000	0.012303	8.473038	4.000000	7.511699	6.624259	6.000000	58.715277	0.664338	2.000000	7.587443	5.943883	1.000000	0.029767	0.783460	2.000000	0.012496	0.644012	4.000000	0.016361	2.463342	1.000000	0.015314	0.823702	5.000000	0.013060	0.516932	4.000000	0.010051	4.491347	5.000000	83.079766	23.437421	2.000000	46.069133	8.164472	6.000000	0.021575	0.191225	2.000000	0.017106	0.043296	6.000000	0.010348	13.429444	2.000000	0.012641	0.022055	4.000000	0.014444	2.839817	4.000000	37.115391	1.179418	1.000000	92.218653	3.531501	3.000000	29.170759	1.089358	2.000000	0.023289	7.816642	6.000000	0.045083	0.680263	2.000000	0.030463	1.030839	4.000000	0.019847	1.697512	6.000000	26.147816	0.185491	4.000000	74.843120	3.483131	6.000000	76.110670	0.272443	6.000000	90.270438	1.083413	5.000000	80.773943	0.372916	5.000000	53.244764	0.741551	2.000000	34.289189	15.940506	5.000000	0.015995	15.077038	6.000000	70.637929	1.973378	5.000000	20.114213	42.039724	4.000000	0.013587
3	3	26.859947	83.286624	88.832912	42.885438	48.726378	603.574904	90.337794	75.322705	53.937346	10.169229	500.182897	407.323896	791.817910	81.926195	46.278371	1.273327	29.237264	0.720535	0.718182	0.646230	0.546453	0.642911	0.353252	0.296291	0.689193	0.643543	0.699448	0.358950	0.383650	0.327392	0.394058	0.777931	0.722369	0.292469	67.915129	4.000000	55.760594	1.715471	2.000000	9.027740	13.461303	6.000000	30.092757	5.141620	5.000000	0.262853	3.012975	2.000000	6.538830	0.297073	1.000000	56.655302	1.379983	2.000000	74.054684	7.664767	5.000000	0.011174	1.316575	3.000000	0.016700	5.102908	1.000000	0.015856	0.074623	4.000000	0.013728	0.856862	2.000000	0.010783	1.090621	3.000000	0.010400	3.029505	2.000000	5.690316	1.490945	5.000000	70.963935	0.097994	2.000000	76.570945	23.609962	2.000000	0.033109	1.525002	5.000000	0.143499	1.375773	3.000000	62.484844	12.770028	2.000000	24.332783	0.982126	1.000000	24.384733	1.855550	3.000000	0.093584	0.731202	2.000000	0.010364	0.774045	1.000000	0.011177	4.871130	1.000000	0.020954	0.614037	5.000000	0.019271	0.430750	3.000000	0.026182	25.474967	2.000000	52.821762	47.940260	4.000000	47.392308	7.527449	5.000000	0.107148	1.162322	6.000000	0.010932	0.216317	1.000000	0.020113	4.143928	5.000000	0.013969	1.066040	4.000000	0.029137	3.113068	4.000000	78.994191	1.016444	4.000000	76.187492	3.617315	5.000000	85.779431	0.624178	2.000000	0.181040	1.662145	5.000000	0.018123	0.730903	6.000000	0.011028	0.588429	4.000000	0.088806	2.910047	2.000000	22.407441	0.188404	1.000000	19.871192	2.396265	6.000000	12.974006	1.412248	6.000000	49.920343	1.296242	6.000000	97.080500	0.203781	1.000000	17.975120	1.411824	1.000000	60.223843	4.603571	4.000000	0.011640	15.511547	3.000000	76.626213	0.441547	4.000000	20.887408	52.672001	5.000000	0.024586
4	2	82.420320	95.624940	72.064062	63.984393	17.486215	190.198986	78.520998	67.945946	45.576845	59.068691	254.625366	776.352704	576.452099	38.670711	94.235898	82.207926	49.957419	0.227733	0.366009	0.232227	0.938504	0.849130	0.622241	0.347247	0.498272	0.178434	0.334743	0.305551	0.525949	0.229994	0.702569	0.539080	0.966991	0.345289	104.643849	6.000000	3.174269	0.488323	6.000000	30.738722	9.302306	4.000000	69.106864	48.474889	5.000000	0.013941	1.691614	1.000000	87.034366	1.349654	3.000000	64.347715	1.819628	2.000000	63.141740	27.531972	3.000000	0.010890	1.453390	6.000000	0.025026	25.331945	6.000000	0.010975	2.418399	2.000000	0.017404	1.146870	4.000000	0.010182	1.069801	3.000000	0.011951	3.875827	1.000000	66.375120	0.162241	3.000000	98.757844	0.478620	4.000000	12.715660	18.692016	3.000000	0.020516	0.935228	4.000000	0.012320	6.987035	5.000000	65.560510	0.332287	6.000000	26.802476	1.493246	6.000000	59.586160	9.638542	4.000000	0.019882	1.083063	2.000000	0.034414	0.905797	2.000000	0.017500	5.457926	4.000000	0.042002	0.544602	4.000000	0.021096	1.063913	3.000000	0.032033	9.991036	3.000000	8.313954	2.070991	3.000000	80.209739	1.785351	4.000000	0.010725	0.611136	3.000000	0.014631	0.255010	5.000000	0.358351	3.406873	6.000000	0.033369	1.641622	4.000000	0.012714	1.471741	3.000000	96.066832	2.250030	6.000000	50.292737	0.248779	5.000000	51.942794	0.686223	6.000000	0.058419	1.173447	2.000000	0.022454	1.224882	3.000000	0.015010	1.028356	2.000000	0.013526	1.760723	3.000000	76.340173	1.151722	5.000000	64.586333	3.771307	1.000000	11.704087	0.318516	6.000000	57.655763	0.714522	6.000000	69.870963	1.087855	2.000000	90.392187	0.633804	3.000000	74.440499	5.693857	2.000000	0.103377	14.467794	3.000000	17.925762	1.816282	5.000000	40.671973	31.128993	6.000000	0.011742
5	1	87.618019	51.609895	17.462810	17.228121	83.746096	536.286670	74.615133	78.233296	38.849146	96.723496	54.561948	895.998049	609.054996	67.981202	21.791147	85.417209	72.502188	0.435355	0.221550	0.998533	0.489306	0.616881	0.355362	0.413128	0.144174	0.174407	0.248421	0.546286	0.674418	0.694863	0.926407	0.330211	0.220521	0.135125	136.633880	2.000000	71.443023	1.160877	2.000000	61.884617	23.540376	1.000000	29.694776	11.282850	4.000000	0.018943	3.278928	6.000000	29.004084	0.403127	3.000000	3.764703	0.159851	4.000000	61.958271	46.604353	6.000000	0.124471	1.688919	1.000000	0.015544	12.928842	5.000000	0.027292	1.999775	6.000000	0.054692	0.725802	1.000000	0.012517	0.508622	4.000000	0.034895	6.091951	6.000000	41.559015	0.348239	4.000000	96.470164	0.842406	5.000000	6.312987	22.559788	2.000000	0.026590	1.126205	1.000000	0.010088	11.168158	1.000000	65.828723	22.919527	4.000000	21.470588	1.045894	2.000000	43.062173	6.182958	5.000000	0.011465	0.112005	6.000000	0.015637	0.401005	1.000000	0.022318	8.752986	6.000000	0.013379	1.532858	4.000000	0.013709	1.137786	5.000000	0.011065	24.272712	1.000000	6.952946	45.055552	6.000000	14.446738	0.569025	3.000000	0.035019	0.566491	6.000000	0.020298	0.997987	3.000000	0.036523	4.328877	6.000000	0.015636	0.108373	1.000000	0.140403	0.244503	4.000000	7.898554	2.582227	1.000000	61.488964	0.443673	4.000000	43.743184	1.129386	3.000000	0.107697	2.103374	4.000000	0.032576	0.915103	2.000000	0.162867	0.473321	6.000000	0.031545	1.741893	3.000000	65.870474	3.523266	1.000000	25.461774	3.156116	1.000000	93.349635	0.588205	3.000000	58.565491	1.040249	6.000000	13.964241	0.769750	3.000000	73.798951	0.710461	4.000000	25.439567	10.197806	2.000000	0.014801	7.136427	3.000000	33.157916	1.072878	1.000000	36.663226	13.289290	2.000000	0.011251
6	2	95.311231	85.683888	32.066376	50.912758	45.774342	651.701752	18.943578	37.932085	40.429638	32.910934	451.770465	360.605715	861.032311	10.941297	79.755492	13.680435	13.413992	0.738768	0.180426	0.791972	0.243223	0.608032	0.797558	0.866481	0.521966	0.214630	0.742380	0.938642	0.102226	0.220911	0.429892	0.646876	0.425631	0.590845	18.752097	2.000000	23.233808	0.841427	4.000000	8.588218	24.647890	4.000000	8.427924	6.249644	5.000000	0.012299	5.723025	4.000000	68.180349	0.064750	4.000000	97.477010	1.093519	2.000000	62.479207	63.700204	1.000000	0.047539	0.741530	1.000000	0.010801	15.054934	2.000000	0.013689	2.920779	2.000000	0.010815	0.963252	2.000000	0.034344	0.250844	1.000000	0.111810	2.878974	4.000000	76.958604	1.301163	4.000000	94.556624	0.356252	4.000000	50.263311	4.956215	4.000000	0.117357	0.065911	3.000000	0.060574	1.783253	3.000000	54.724906	10.572227	2.000000	16.573395	1.179357	6.000000	44.576358	13.667411	4.000000	0.011216	0.934201	5.000000	0.013157	0.440849	5.000000	0.032723	10.798199	2.000000	0.026546	0.061593	3.000000	0.015367	0.186517	5.000000	0.012854	15.795169	3.000000	89.294998	27.760163	3.000000	29.771977	4.407376	5.000000	0.011003	0.553291	1.000000	0.025147	0.623667	3.000000	0.701012	5.638301	1.000000	0.085637	0.058627	4.000000	0.018232	3.345105	3.000000	23.944173	2.611124	5.000000	76.700498	1.343502	5.000000	36.772630	0.239279	6.000000	0.013804	8.375369	5.000000	0.046390	0.989848	6.000000	0.026754	0.923967	6.000000	0.017638	2.558215	3.000000	29.123178	0.277083	3.000000	66.142294	4.141710	1.000000	53.390082	1.027278	4.000000	13.392715	1.253093	2.000000	68.034182	0.210061	4.000000	80.509788	0.280848	4.000000	46.152105	2.960978	5.000000	0.126684	12.772897	3.000000	5.984402	1.794585	1.000000	94.975259	21.239300	1.000000	0.011149
7	3	57.298647	99.612797	41.922153	67.538126	25.021354	67.562946	40.472695	55.487042	98.124082	47.189843	641.528768	156.325745	17.432293	46.035474	73.697449	96.677523	82.100370	0.723742	0.183910	0.586622	0.483308	0.449541	0.816110	0.857382	0.437570	0.357977	0.973951	0.671808	0.832046	0.399858	0.657946	0.267637	0.176050	0.920743	4.636265	4.000000	24.096922	1.322222	2.000000	32.281511	7.404457	3.000000	52.678902	3.223884	3.000000	0.017451	5.465102	4.000000	13.768448	1.415328	6.000000	2.019926	0.738835	6.000000	50.706508	39.874646	4.000000	0.057200	0.211165	4.000000	0.111814	7.263403	3.000000	0.021248	2.838004	6.000000	0.010246	1.189968	1.000000	0.014161	2.017335	3.000000	0.013091	12.344014	6.000000	99.691490	0.225233	2.000000	22.438950	0.484123	5.000000	20.903402	17.434361	1.000000	0.043158	0.849111	3.000000	0.013120	3.743834	5.000000	69.392886	12.691247	6.000000	83.806081	0.020963	4.000000	35.434120	13.796402	2.000000	0.084660	0.584873	1.000000	0.031068	1.121278	2.000000	0.014996	13.934810	2.000000	0.011022	0.282251	2.000000	0.040968	1.177548	5.000000	0.097764	24.181701	6.000000	70.640702	48.860566	3.000000	21.876124	13.340716	6.000000	0.018497	0.793616	5.000000	0.085653	1.012180	2.000000	0.033479	12.105253	5.000000	0.021822	0.959651	2.000000	0.014749	0.238380	6.000000	6.021526	0.349121	6.000000	36.009746	1.878661	1.000000	66.490458	1.025407	3.000000	0.010396	13.590381	4.000000	0.057502	0.965496	3.000000	0.024302	1.032635	3.000000	0.301398	0.609505	4.000000	40.865715	0.448657	5.000000	92.341925	3.712050	6.000000	51.961486	0.894884	1.000000	46.178232	0.230818	3.000000	14.451708	0.639599	3.000000	53.152408	0.030631	2.000000	52.796635	9.275008	6.000000	0.022382	13.520096	6.000000	11.603206	0.147298	1.000000	77.501047	18.820824	5.000000	0.011830
8	2	65.785343	89.326297	76.906013	51.001808	16.875668	590.530715	77.959103	67.740601	89.594544	10.117894	963.457838	478.970873	371.561760	97.871464	82.985865	62.636755	71.678484	0.518037	0.589851	0.729925	0.402219	0.873217	0.427591	0.269201	0.369578	0.362177	0.428140	0.377582	0.683441	0.654749	0.865198	0.197790	0.928629	0.269068	111.453876	5.000000	37.307321	1.844367	6.000000	77.929690	14.237000	2.000000	82.388785	30.476655	1.000000	0.438539	0.087360	2.000000	19.065477	0.980293	6.000000	44.270204	0.644252	6.000000	19.981071	54.367234	1.000000	0.011445	1.144846	6.000000	0.086553	23.130091	3.000000	0.011392	0.653034	5.000000	0.043114	3.157939	6.000000	0.028246	1.146106	3.000000	0.476673	7.997899	3.000000	19.021674	1.488200	4.000000	27.134014	1.142040	6.000000	50.648106	20.301583	6.000000	0.014124	1.891750	2.000000	0.048787	0.681037	5.000000	22.444546	6.307861	3.000000	30.235950	0.410135	3.000000	66.561118	1.961286	5.000000	0.021756	1.354171	4.000000	0.047740	0.420614	4.000000	0.217136	5.659902	3.000000	0.015417	0.572178	6.000000	0.021201	0.656173	1.000000	0.018603	6.390639	3.000000	38.940383	18.740374	4.000000	23.046746	8.045050	1.000000	0.010250	0.459586	3.000000	0.010561	0.158118	3.000000	0.012868	4.663672	1.000000	0.069171	1.512416	2.000000	0.010814	1.706214	5.000000	73.574383	2.758657	5.000000	2.474492	2.037730	1.000000	28.186577	0.725940	4.000000	0.022883	5.551335	3.000000	0.108644	0.243339	5.000000	0.036759	0.325760	6.000000	0.178035	2.556342	3.000000	81.699675	0.342013	6.000000	73.145671	0.770496	2.000000	25.287363	1.176059	1.000000	14.524929	0.425853	6.000000	35.575626	0.952160	1.000000	61.387437	1.216795	1.000000	80.915990	5.777996	6.000000	0.016968	20.008667	4.000000	21.340559	0.370392	4.000000	74.358670	57.834772	4.000000	0.021732
9	1	24.983910	92.751626	33.217444	49.003563	40.015339	558.852760	46.712710	41.919754	36.511924	52.678408	580.942759	640.362074	794.541459	9.171775	96.539085	51.174389	98.857443	0.363553	0.582193	0.611734	0.309843	0.976252	0.349906	0.847875	0.109628	0.725912	0.550760	0.940521	0.454872	0.332046	0.872652	0.863294	0.145127	0.953749	168.860282	2.000000	91.560054	1.821174	6.000000	26.036985	15.278744	5.000000	54.630595	35.859080	5.000000	0.011962	3.405898	1.000000	2.182706	0.962803	1.000000	93.566603	1.748486	4.000000	99.476195	16.949233	2.000000	0.165105	0.707571	2.000000	0.017076	1.412329	3.000000	0.014542	0.515415	3.000000	0.017154	1.415589	5.000000	0.018320	0.803225	5.000000	0.111681	10.484309	4.000000	58.618117	0.845221	1.000000	3.186131	1.006876	3.000000	21.956928	16.861327	3.000000	0.011558	1.937146	4.000000	0.056160	0.679073	5.000000	99.338410	13.607418	3.000000	71.281611	0.537358	3.000000	34.439072	3.628521	3.000000	0.014279	0.512395	4.000000	0.013725	0.176115	3.000000	0.049090	2.254454	2.000000	0.073825	0.894840	5.000000	0.015735	0.165240	6.000000	0.017950	16.287312	3.000000	81.343376	38.965891	3.000000	10.571858	13.490866	1.000000	0.052726	1.636269	2.000000	0.017896	0.396291	5.000000	0.011194	3.041989	2.000000	0.015478	0.036989	6.000000	0.034728	3.560226	2.000000	16.391891	0.952815	3.000000	42.577226	3.219427	5.000000	73.906586	0.645224	6.000000	0.027794	3.932142	1.000000	0.012806	0.252370	5.000000	0.014701	0.394420	5.000000	0.023063	3.088550	2.000000	49.085538	1.220510	1.000000	5.179352	2.379148	5.000000	94.988235	0.183744	4.000000	26.185713	0.760578	5.000000	21.874128	0.166662	6.000000	29.961606	0.057386	4.000000	31.846518	21.551630	1.000000	0.013092	2.325051	4.000000	22.415380	0.573540	4.000000	57.987666	7.907032	1.000000	0.011339
10	2	37.308149	84.843465	93.854059	95.721876	41.070446	245.093230	80.974621	37.036597	67.571101	96.211755	431.535003	976.485581	623.214072	48.556479	52.497537	30.201918	7.470221	0.903088	0.786187	0.759159	0.528667	0.339997	0.131757	0.744697	0.742041	0.978241	0.222336	0.711454	0.149814	0.566725	0.253747	0.613285	0.372631	0.913894	154.356880	4.000000	33.432670	1.526872	4.000000	29.589678	25.211486	1.000000	96.860313	14.723318	3.000000	0.044617	1.673199	1.000000	60.119449	1.937151	5.000000	11.999353	0.170010	5.000000	58.022499	23.313222	3.000000	0.013093	1.848300	5.000000	0.014605	22.321885	5.000000	0.024680	1.492848	3.000000	0.096396	1.317541	1.000000	0.012933	1.114876	2.000000	0.098779	12.334372	1.000000	22.911555	1.398287	1.000000	79.204494	0.907251	1.000000	97.798666	5.784778	5.000000	0.022137	1.015704	2.000000	0.092303	6.782542	4.000000	78.511008	17.555423	2.000000	72.764379	0.263589	5.000000	5.202538	7.051326	1.000000	0.012627	0.535489	4.000000	0.057619	0.695445	1.000000	0.015085	5.967366	5.000000	0.012509	0.145293	1.000000	0.011699	0.725984	4.000000	0.024304	18.781977	3.000000	14.678887	62.525610	4.000000	76.268293	6.052970	3.000000	0.011025	0.487634	3.000000	0.017120	0.952905	5.000000	0.024852	12.659262	6.000000	0.030507	1.329631	2.000000	0.054539	1.418500	2.000000	88.756143	2.965224	1.000000	76.061034	3.084198	5.000000	63.119791	0.721620	5.000000	0.020719	9.061608	2.000000	0.010172	1.397477	4.000000	0.088643	0.019849	5.000000	0.011911	2.848540	4.000000	36.129818	1.400961	6.000000	4.834836	1.327980	4.000000	1.461654	0.897653	2.000000	57.110392	0.433542	4.000000	57.540643	1.059538	6.000000	8.753643	0.824065	3.000000	3.264869	13.333670	6.000000	0.033294	15.671084	1.000000	5.456007	0.130167	3.000000	78.955723	7.917126	1.000000	0.072196
