1	3	463.207721	30.635767	22.663964	40.416167	57.922105	54.231140	19.813209	30.973752	69.967652	69.967652	56.700663	56.950277	2.769206	77.227215	13.210837	99.060823	23.960339	790.827684	79.082768	836.688248	65.796186	204.785301	92.416280	69.622428	2.261689	2.549874	0.304189	0.964617	0.280867	0.476967	0.844718	0.154571	0.788687	0.680360	0.430451	0.745131	0.587769	0.770464	0.486073	0.615651	0.495869	0.531941	0.699171	0.722930	0.864343	0.362906	0.935920	0.344034	0.560151	0.582019	0.921500	0.555893	65.621533	5.000000	23.243211	10.319674	6.000000	62.943741	11.603696	1.000000	0.016826	12.524203	6.000000	0.793716	5.700072	1.000000	0.012646	3.306915	3.000000	81.118666	68.832671	3.000000	27.794791	2.714099	3.000000	61.919088	2.905149	6.000000	80.202862	59.236306	1.000000	76.964258	2.328792	6.000000	73.638764	1.345158	6.000000	58.663188	22.439555	1.000000	5.954252	37.325181	2.000000	0.013969	37.434239	6.000000	0.047203	52.325799	3.000000	0.255222	2.879392	3.000000	0.175832	1.489644	6.000000	89.268546	2.206823	1.000000	0.052859	2.087731	1.000000	0.030396	2.732785	3.000000	0.010625	10.880834	2.000000	0.024944	4.115069	4.000000	0.016762	1.844326	1.000000	0.012009	1.400306	2.000000	94.030039	0.970045	2.000000	45.383746	68.785235	1.000000	0.264644	28.085541	1.000000	0.013105	5.413961	3.000000	0.012927	1.414581	6.000000	0.044179	4.578832	2.000000	0.020009	0.523703	1.000000	0.012162	5.054255	4.000000	28.394857	5.041340	6.000000	18.337424	3.735053	3.000000	24.919610	8.155846	2.000000	32.556792	0.192249	1.000000	0.020688	3.630642	6.000000	43.186037	3.645006	1.000000	15.829757	8.619873	6.000000	97.468238	2.769149	6.000000	0.036333	5.985598	2.000000	20.885523	1.065478	3.000000	0.020174	1.329203	2.000000	0.012226	1.202216	3.000000	60.393425	4.413063	2.000000	0.019899	2.690130	5.000000	0.015804	2.349469	3.000000	0.031852	1.625215	6.000000	90.860240	0.826571	4.000000	70.964433	27.991832	5.000000	64.957996	0.600552	5.000000	24.201606	3.418320	4.000000	3.562187	5.472862	3.000000	91.585319	3.659200	5.000000	39.373882	2.393446	3.000000	29.932694	3.689801	2.000000	0.010741	10.542220	5.000000	80.832597	0.610615	3.000000	0.018096	1.248649	5.000000	0.160694	3.836384	6.000000	33.911670	6.048143	2.000000	42.059127	1.670075	2.000000	51.240323	1.918778	5.000000	0.012866	5.041096	4.000000	2.528846
2	1	251.710095	84.932166	86.336009	69.712307	99.843630	34.718853	18.366048	1.956100	17.584028	31.429167	374.618660	19.359147	65.912634	15.982523	19.160341	39.283647	51.147057	468.581237	33.533205	926.010853	49.437618	673.007240	15.424576	11.694672	26.123112	69.639989	0.962023	0.844279	0.943441	0.154258	0.795769	0.221628	0.905512	0.963517	0.435554	0.571933	0.593226	0.273091	0.966066	0.931459	0.713754	0.284731	0.159239	0.702332	0.396503	0.625720	0.696479	0.702779	0.625748	0.527593	0.269058	0.150807	60.649568	3.000000	13.954510	50.667941	1.000000	20.308438	71.528392	2.000000	0.010307	39.582842	3.000000	0.018008	35.294864	1.000000	0.032642	2.691803	4.000000	54.231140	12.877817	4.000000	19.813209	2.113230	3.000000	30.973752	56.026448	5.000000	69.967652	30.456602	2.000000	19.479721	1.957387	2.000000	71.968505	0.510382	1.000000	24.683117	60.481554	2.000000	51.535270	18.107328	2.000000	0.012326	56.918101	4.000000	0.010867	64.279380	5.000000	0.176365	4.795863	1.000000	0.017559	2.294601	2.000000	2.769206	37.522096	2.000000	0.019595	5.923546	5.000000	0.010095	1.963152	1.000000	0.041736	8.075818	3.000000	0.011952	3.384588	1.000000	0.015198	4.903927	4.000000	0.048832	2.781548	2.000000	92.416280	0.748521	1.000000	69.622428	35.891722	6.000000	0.442147	64.581232	4.000000	0.392176	2.920520	2.000000	0.042624	1.296942	1.000000	0.010405	4.744379	4.000000	0.047857	2.381221	5.000000	0.023548	5.648121	4.000000	82.918999	3.123377	4.000000	42.466383	0.797084	6.000000	76.755587	4.451733	5.000000	64.839638	0.284995	6.000000	0.026774	4.248084	1.000000	32.980172	0.661901	5.000000	50.510695	3.356264	3.000000	82.676878	1.942963	1.000000	0.016359	3.846194	4.000000	74.751062	3.424038	4.000000	0.023005	7.214237	3.000000	0.017325	0.136486	3.000000	14.030700	4.033101	5.000000	0.019256	3.888966	2.000000	0.020613	3.513780	1.000000	0.011001	3.518509	5.000000	92.951215	4.796027	1.000000	27.843729	44.016152	6.000000	51.616597	2.476101	4.000000	85.070244	6.970634	6.000000	61.698743	11.621602	2.000000	57.019606	4.029306	4.000000	39.238072	4.168167	3.000000	87.865001	0.519505	6.000000	0.017180	53.912319	5.000000	6.097256	0.705142	1.000000	0.011138	2.558595	2.000000	0.071804	0.315942	6.000000	14.944208	0.982093	3.000000	48.260754	3.318690	2.000000	13.918465	3.024108	2.000000	0.064160	6.709783	4.000000	53.476672
3	3	420.016116	86.641311	90.492287	55.461986	47.206290	4.785031	66.823867	49.521112	85.910427	17.631185	720.028468	72.510050	53.661603	50.153799	60.822266	26.218154	40.590841	285.405426	43.054303	320.600418	80.992245	41.363745	99.950629	37.193712	73.600359	55.650597	0.908305	0.707905	0.807900	0.761804	0.619275	0.662386	0.286563	0.888837	0.830354	0.332610	0.192771	0.580004	0.158732	0.264564	0.276097	0.963653	0.228001	0.554912	0.326159	0.194918	0.171333	0.393338	0.196111	0.807845	0.990542	0.221639	28.679195	1.000000	33.446113	63.398608	3.000000	96.996868	33.785585	4.000000	0.074163	36.802484	5.000000	0.055694	41.546879	4.000000	0.171320	0.337645	1.000000	12.417999	20.628703	1.000000	17.514367	2.269932	6.000000	31.287326	55.065827	6.000000	57.123275	62.838858	5.000000	75.211521	2.250502	4.000000	56.069917	1.230776	5.000000	40.459424	40.568121	5.000000	15.565128	57.831519	4.000000	0.022764	16.931219	2.000000	0.047786	48.457771	4.000000	0.035326	4.755287	5.000000	0.010275	2.461487	5.000000	87.027357	59.314810	6.000000	0.051680	4.718780	3.000000	0.021668	8.183242	3.000000	0.011678	0.813128	4.000000	0.050450	0.175369	3.000000	0.027118	1.573323	3.000000	0.021693	53.986354	4.000000	69.676064	0.519242	2.000000	89.400896	46.521869	6.000000	0.065373	5.582569	1.000000	0.039265	4.484746	5.000000	0.014468	1.655733	4.000000	0.016022	4.338178	3.000000	0.010558	0.965328	4.000000	0.014643	2.700009	1.000000	83.709392	5.591028	4.000000	26.505800	4.613646	6.000000	37.993812	0.632138	6.000000	68.614595	1.311300	6.000000	0.012493	2.110214	2.000000	9.367311	0.959460	5.000000	61.207729	3.396268	5.000000	81.129240	2.229377	1.000000	0.013286	4.113331	1.000000	93.482112	1.973724	2.000000	0.094903	8.457963	5.000000	0.025951	1.104840	2.000000	80.744224	6.795502	1.000000	0.010866	4.140121	1.000000	0.025053	1.019393	1.000000	0.073668	6.791041	6.000000	95.788354	5.318718	5.000000	64.472271	11.216802	6.000000	7.802288	5.667979	5.000000	57.798124	1.171980	5.000000	24.567870	12.614910	2.000000	31.578442	4.361979	4.000000	60.845278	3.692470	4.000000	40.356433	1.446448	5.000000	0.025732	11.899736	1.000000	38.991370	3.115782	3.000000	0.045157	2.716220	5.000000	0.011438	4.825524	6.000000	96.746992	0.717202	5.000000	36.738423	0.597284	3.000000	70.622486	2.417290	5.000000	0.012054	1.668231	6.000000	17.149519
4	3	785.670327	71.878059	75.717892	78.397300	81.135970	67.173397	7.772185	80.761416	9.250083	49.985009	560.774224	40.518036	60.774516	60.588503	34.486523	99.636151	74.466780	753.772134	58.384549	230.450728	55.530105	68.949918	29.016899	21.424836	27.080049	47.560613	0.611039	0.790566	0.343343	0.197389	0.722719	0.996930	0.927017	0.547836	0.711869	0.133197	0.713417	0.888713	0.868732	0.516979	0.874112	0.290438	0.112911	0.834945	0.804309	0.987027	0.825907	0.600019	0.752011	0.999520	0.454070	0.854254	71.575736	3.000000	52.868904	25.867123	2.000000	29.561845	1.004095	4.000000	0.026846	35.751828	1.000000	0.065500	16.316246	1.000000	0.074697	0.536380	3.000000	28.759172	11.248662	4.000000	19.931351	2.860539	3.000000	92.659813	2.923066	1.000000	63.949200	19.259171	2.000000	89.645597	1.378964	5.000000	81.106185	2.293914	3.000000	38.324357	62.041959	2.000000	69.084333	46.359488	2.000000	0.018343	34.153839	4.000000	0.010831	17.245047	6.000000	0.013933	0.243993	3.000000	0.018546	2.155283	5.000000	18.333840	19.797725	5.000000	0.014055	5.262198	5.000000	0.012539	6.792850	3.000000	0.018145	8.415138	4.000000	0.021581	4.563917	2.000000	0.065351	2.521628	5.000000	0.282632	14.382999	2.000000	56.897844	2.878823	3.000000	98.704009	16.053728	2.000000	0.043233	76.306044	1.000000	0.010349	5.486278	1.000000	0.014352	4.375236	3.000000	0.010658	2.440938	3.000000	0.014254	0.183203	4.000000	0.021419	2.748851	6.000000	15.664830	3.659787	3.000000	38.563987	1.003793	5.000000	72.763736	6.942596	3.000000	68.267383	2.705058	1.000000	0.036589	0.807786	6.000000	88.122498	1.032982	6.000000	16.756309	5.417608	2.000000	60.014290	3.433190	4.000000	0.010553	3.007532	3.000000	58.756845	4.603763	5.000000	0.017785	15.837225	4.000000	0.013591	1.509896	3.000000	38.174302	1.228021	3.000000	0.093168	1.537165	1.000000	0.034884	1.864080	2.000000	0.010062	3.096888	4.000000	1.898076	1.065852	6.000000	61.476004	33.888570	3.000000	72.770275	0.671838	5.000000	15.945460	4.715720	4.000000	25.038243	3.233054	2.000000	84.236742	4.648153	3.000000	65.874590	5.803894	1.000000	93.305813	0.517260	3.000000	0.013507	9.190561	4.000000	71.124942	2.231752	5.000000	0.011869	0.293680	5.000000	0.016750	1.417196	3.000000	31.161002	5.003269	5.000000	28.579079	1.442244	6.000000	66.593081	0.362475	6.000000	0.015899	2.541912	5.000000	98.594221
5	2	716.451351	32.734029	14.503849	84.014891	40.435866	50.313880	18.385812	50.166084	64.025060	45.699066	105.922138	84.914013	68.674392	70.187771	30.639804	52.440011	34.209648	422.026648	43.506199	321.687745	85.740851	917.185327	54.558834	79.335822	8.931131	93.716524	0.937551	0.113566	0.853604	0.115531	0.184769	0.671870	0.639057	0.512483	0.419094	0.872001	0.421828	0.542987	0.114279	0.400621	0.493123	0.976494	0.201727	0.474814	0.324977	0.940198	0.580436	0.311967	0.460154	0.178604	0.753526	0.453736	6.102853	4.000000	45.229218	35.690880	3.000000	37.342769	71.115207	6.000000	0.021012	49.784208	1.000000	0.010558	11.507480	1.000000	0.012440	0.153060	1.000000	25.165458	2.779614	2.000000	21.718707	2.267632	6.000000	74.523102	45.063329	1.000000	19.758839	15.706436	5.000000	37.622452	4.738957	4.000000	38.970170	3.300916	4.000000	33.430415	25.305661	6.000000	38.358704	47.962063	3.000000	0.013552	26.903728	2.000000	0.044409	60.505404	5.000000	0.135388	1.619502	3.000000	0.018888	2.106586	5.000000	56.382593	22.352897	2.000000	0.010651	2.611964	5.000000	0.055815	8.547627	5.000000	0.013666	3.070356	6.000000	0.020829	1.483783	2.000000	0.137244	2.237709	2.000000	0.010639	55.774096	1.000000	90.279574	2.420974	5.000000	32.012250	69.366617	6.000000	0.013576	39.499687	3.000000	0.015732	3.675254	4.000000	0.016140	5.354133	3.000000	0.016492	5.068169	1.000000	0.148063	0.218502	6.000000	0.011990	7.092736	5.000000	93.479753	3.256161	3.000000	37.467152	2.631595	4.000000	50.976565	4.650340	4.000000	27.424398	2.698749	6.000000	0.030401	0.211781	2.000000	15.473174	3.260432	2.000000	35.450889	4.649136	6.000000	55.421378	2.890472	6.000000	0.024154	0.458052	4.000000	87.485435	4.941780	2.000000	0.011737	3.473578	5.000000	0.051609	1.421186	2.000000	35.561471	7.198586	1.000000	0.011340	0.798383	3.000000	0.011037	3.570557	2.000000	0.189110	2.287346	2.000000	48.817251	1.110886	1.000000	68.949249	7.439952	3.000000	58.072237	1.257590	1.000000	85.971660	4.196081	2.000000	90.155341	6.653884	1.000000	73.455174	0.349493	6.000000	59.297703	2.200013	1.000000	4.280141	1.501369	5.000000	0.060149	18.657844	3.000000	83.689949	0.690999	3.000000	0.014033	2.936698	1.000000	0.010060	1.328657	1.000000	14.684458	1.881734	6.000000	35.388639	0.279078	6.000000	84.248850	2.643284	5.000000	0.021354	2.019962	2.000000	30.474306
6	2	219.687397	14.269358	15.768070	81.269707	58.209568	36.696567	48.290774	24.475026	69.162726	35.501019	905.156489	20.106192	14.339788	28.781746	77.842855	82.216503	32.870696	425.534867	3.563703	270.841840	32.862375	764.068312	19.066128	96.944967	41.527976	98.712890	0.554147	0.761075	0.979286	0.516234	0.161232	0.442982	0.301727	0.580487	0.958153	0.281012	0.122991	0.743154	0.901305	0.418931	0.714141	0.476872	0.240834	0.539852	0.630700	0.644965	0.480700	0.913611	0.123826	0.799478	0.737959	0.109320	36.114900	1.000000	75.391502	68.195254	6.000000	46.491271	65.262611	5.000000	0.195525	9.885454	2.000000	0.012122	7.561980	3.000000	0.014457	0.806564	5.000000	4.348306	52.684436	6.000000	77.016343	2.738910	5.000000	70.671463	24.259250	3.000000	68.890145	72.952521	1.000000	74.525098	0.599903	1.000000	51.812722	1.120553	2.000000	75.549330	70.353101	2.000000	52.043704	30.354523	1.000000	0.076773	4.702519	4.000000	0.023160	22.586927	2.000000	0.011359	3.392630	5.000000	0.011652	2.344446	6.000000	71.361451	62.858403	4.000000	0.103982	0.679524	3.000000	0.095521	8.620219	4.000000	0.026650	6.489152	2.000000	0.024837	6.341752	3.000000	0.016620	3.417194	6.000000	0.013436	61.143425	3.000000	8.680381	4.367462	5.000000	39.303679	68.162172	6.000000	0.065021	55.792122	1.000000	0.015699	5.045229	2.000000	0.243569	5.691653	1.000000	0.017592	5.333708	6.000000	0.028874	0.265047	5.000000	0.017593	4.909979	5.000000	21.692689	0.963870	4.000000	1.419906	1.253681	4.000000	20.833253	8.769997	6.000000	7.455725	0.236106	2.000000	0.012686	4.431310	2.000000	45.131542	3.168483	2.000000	37.612267	6.109338	2.000000	13.358556	3.020776	1.000000	0.015149	2.869242	5.000000	70.831882	2.349241	2.000000	0.014972	14.134010	2.000000	0.040667	0.134791	5.000000	94.177961	5.027417	3.000000	0.142813	2.842004	4.000000	0.170953	1.544776	2.000000	0.082902	6.384427	5.000000	93.997745	1.583278	6.000000	25.991233	28.451459	3.000000	75.859211	1.341060	2.000000	47.787293	0.648836	1.000000	96.961176	11.897758	2.000000	28.352600	2.389438	2.000000	87.425662	2.445002	2.000000	15.777479	2.771638	5.000000	0.015172	49.655138	6.000000	84.934781	1.803042	1.000000	0.037224	1.097368	1.000000	0.027440	6.166123	2.000000	10.746915	6.859120	1.000000	46.518251	2.481569	5.000000	45.092302	2.790619	1.000000	0.018624	7.083915	6.000000	43.728722
7	3	243.598463	43.187569	76.337288	13.722147	8.892633	75.443004	17.863278	55.950666	17.076549	89.710855	474.421717	70.269376	70.265076	15.560761	99.645910	84.019663	99.347457	839.957292	55.650291	207.068391	31.242040	734.131430	35.486537	17.973675	88.267727	45.992809	0.442790	0.382213	0.106892	0.737005	0.311896	0.536424	0.988958	0.347019	0.815779	0.164463	0.946162	0.853567	0.940625	0.311387	0.950986	0.105808	0.513318	0.306177	0.434449	0.397148	0.751778	0.621213	0.148560	0.181092	0.293415	0.775103	36.735612	3.000000	29.654681	36.890349	4.000000	54.091463	40.708587	6.000000	0.025022	48.983680	1.000000	0.013130	9.091598	5.000000	0.017321	4.606981	2.000000	89.179408	26.917173	6.000000	43.591918	1.617792	5.000000	60.034773	60.394542	5.000000	77.453794	16.255171	6.000000	83.670757	0.208429	6.000000	36.567677	4.088658	3.000000	93.754467	23.386062	2.000000	3.496581	15.663121	2.000000	0.077668	37.364267	6.000000	0.010070	24.075091	1.000000	0.026844	0.885836	3.000000	0.034070	0.223469	2.000000	87.461318	68.674095	5.000000	0.039031	2.306112	5.000000	0.019584	7.623872	1.000000	0.012753	7.880011	2.000000	0.017385	2.284302	5.000000	0.020052	4.502356	2.000000	0.067198	11.041547	1.000000	98.484819	0.985475	1.000000	81.668137	34.707383	3.000000	0.016155	68.944029	4.000000	0.085373	5.233015	2.000000	0.018140	0.838155	2.000000	0.012105	1.717838	3.000000	0.182276	3.488180	3.000000	0.011863	5.264526	3.000000	56.535401	5.574805	3.000000	20.216072	3.840653	3.000000	55.041564	3.832881	3.000000	30.844614	1.486129	6.000000	0.012772	0.451967	4.000000	94.460259	2.626436	1.000000	95.038094	7.915946	4.000000	59.959997	2.521084	3.000000	0.053728	1.619758	4.000000	59.161430	4.221034	5.000000	0.020138	10.689887	4.000000	0.012220	2.677309	3.000000	65.959294	2.466431	6.000000	0.040964	3.285999	5.000000	0.414791	1.115882	3.000000	0.013424	1.239785	2.000000	39.259903	5.202201	5.000000	97.543435	13.754655	1.000000	59.300467	3.991752	1.000000	88.908692	1.485733	5.000000	61.914332	4.329199	6.000000	12.790360	2.923646	3.000000	17.795693	3.026495	4.000000	67.318141	2.979734	1.000000	0.029637	26.934518	2.000000	26.845703	0.398636	2.000000	0.024643	3.241536	3.000000	0.013308	0.243053	4.000000	29.645525	0.645840	1.000000	8.798292	1.273939	5.000000	16.852953	2.821173	5.000000	0.011535	1.030519	2.000000	17.659007
8	2	326.723864	17.819605	12.363657	83.554691	85.827663	34.033638	8.891016	11.488686	35.040912	31.542700	938.650484	56.616910	30.934421	42.525476	65.682314	9.463869	19.871737	978.557528	26.926845	744.520145	23.992489	135.667588	14.338587	97.425755	29.824559	74.899889	0.684708	0.668624	0.380392	0.250518	0.908533	0.524562	0.298364	0.982392	0.817966	0.856411	0.923755	0.230831	0.422864	0.605267	0.832758	0.468502	0.235584	0.746039	0.519187	0.315184	0.617278	0.940402	0.776858	0.404269	0.652310	0.661130	16.011883	1.000000	1.485548	35.927079	6.000000	54.968165	60.523335	3.000000	0.014237	23.768563	1.000000	0.010786	9.066069	4.000000	0.024967	3.051096	5.000000	91.567232	72.170146	4.000000	3.605083	1.473088	4.000000	45.248357	4.140283	1.000000	36.634341	56.963399	2.000000	9.174657	0.514034	3.000000	28.638971	3.286216	2.000000	5.178007	9.107823	3.000000	21.440727	21.767497	3.000000	0.026640	55.520067	6.000000	0.033061	29.501321	3.000000	0.033816	4.163373	5.000000	0.490236	0.384247	3.000000	69.572771	56.905320	6.000000	0.038397	3.270426	3.000000	0.015398	1.944003	3.000000	0.010486	11.043467	4.000000	0.010707	3.311341	3.000000	0.014349	1.749199	2.000000	0.045712	16.263361	2.000000	49.828012	2.849423	2.000000	18.549365	51.841406	2.000000	0.010994	13.942697	3.000000	0.013391	3.772961	6.000000	0.023938	1.628769	6.000000	0.015452	3.455454	3.000000	0.012589	0.515461	3.000000	0.066063	5.097845	2.000000	69.930639	0.808814	2.000000	96.579692	4.095380	1.000000	11.249577	1.727815	1.000000	35.970834	1.808501	4.000000	0.021379	5.186020	4.000000	51.930202	2.239096	5.000000	67.984582	1.034355	3.000000	84.898927	0.310396	4.000000	0.016904	5.599910	6.000000	66.513023	0.534239	2.000000	0.013681	9.125299	3.000000	0.134736	1.906529	1.000000	67.794759	7.136271	1.000000	0.068410	3.354698	3.000000	0.017274	1.769959	5.000000	0.013731	3.946346	1.000000	2.517211	2.127833	2.000000	49.823861	59.788412	2.000000	29.131825	0.652905	4.000000	75.246562	2.432754	4.000000	55.392791	5.777133	2.000000	8.967576	0.427175	3.000000	48.616623	3.700398	5.000000	5.096282	3.093571	4.000000	0.013147	52.158084	1.000000	52.280801	3.721494	3.000000	0.018090	1.565611	1.000000	0.016453	3.298064	5.000000	95.343619	6.882175	2.000000	18.589172	0.898995	2.000000	6.484771	2.003213	3.000000	0.026649	3.505753	3.000000	58.328502
9	2	942.449431	9.317086	30.063950	31.963156	80.367614	59.279527	49.243900	86.895944	97.092000	69.207450	282.788857	63.256037	82.297778	21.599990	84.531113	27.815864	95.894968	656.663219	35.566290	386.539539	67.048507	167.078996	41.585159	98.359430	13.777698	60.359518	0.495168	0.290576	0.186703	0.172844	0.176394	0.926216	0.924861	0.497602	0.931060	0.709366	0.568017	0.202347	0.212821	0.843497	0.502219	0.711570	0.643740	0.976409	0.811038	0.470683	0.674662	0.897196	0.806269	0.940857	0.596847	0.457975	5.319546	2.000000	27.814148	38.642323	1.000000	86.681018	38.893373	2.000000	0.027901	26.400810	5.000000	0.038835	19.655406	3.000000	0.012487	4.149298	3.000000	19.682840	48.508821	5.000000	59.939089	3.079813	4.000000	17.215739	11.943153	4.000000	47.455831	65.711616	4.000000	39.254114	4.260780	4.000000	8.865999	1.706856	6.000000	91.736230	62.340932	6.000000	80.797409	60.523757	4.000000	0.012602	18.622726	6.000000	0.056186	29.807406	4.000000	0.055139	0.407910	1.000000	0.014727	0.707412	2.000000	68.369968	69.887235	4.000000	0.019020	3.819229	1.000000	0.029160	6.289804	5.000000	0.025953	11.809170	2.000000	0.061646	5.690351	4.000000	0.016695	4.104879	4.000000	0.016612	58.876668	2.000000	77.828219	2.704891	3.000000	15.376405	10.792790	5.000000	0.010513	32.255660	6.000000	0.012626	0.229161	2.000000	0.058588	1.007214	4.000000	0.023051	0.821077	6.000000	0.011287	2.406690	2.000000	0.018507	0.937117	1.000000	25.173623	3.783413	2.000000	3.026629	5.627807	5.000000	18.378194	3.915168	3.000000	73.169981	2.796363	1.000000	0.170319	0.126609	1.000000	9.370124	2.652791	6.000000	45.301521	2.393498	5.000000	69.141004	3.286297	6.000000	0.012056	2.820004	3.000000	88.348659	4.702751	2.000000	0.110117	8.808010	2.000000	0.010554	3.550428	2.000000	25.685289	5.243757	3.000000	0.317094	1.635355	4.000000	0.022987	0.310498	1.000000	0.010039	6.321347	6.000000	76.166068	3.443439	4.000000	15.906064	10.283637	3.000000	18.147193	5.329230	5.000000	85.907029	8.813610	6.000000	28.140272	11.478373	4.000000	8.136673	1.099640	6.000000	33.621176	0.863040	6.000000	88.680300	3.192814	3.000000	0.010465	23.653877	3.000000	31.584907	2.043087	1.000000	0.161941	1.836168	5.000000	0.014127	6.343811	2.000000	87.410480	3.774782	1.000000	93.956527	1.382903	4.000000	48.068995	2.680542	1.000000	0.026207	2.187700	3.000000	28.571922
10	3	274.209073	31.315032	64.151742	94.066848	39.974786	71.484289	71.145264	97.290443	10.978635	96.074199	13.434168	37.769827	89.299593	72.979180	60.201153	59.879227	26.957819	962.669684	56.021753	977.325584	71.726892	890.064528	48.048181	20.782363	28.202938	96.010395	0.580024	0.298977	0.208352	0.571668	0.710437	0.748251	0.858288	0.476067	0.393395	0.847083	0.879425	0.229020	0.139856	0.285527	0.536069	0.602671	0.328881	0.897562	0.866280	0.688876	0.637120	0.919795	0.771735	0.366942	0.340727	0.940234	53.459692	5.000000	43.607666	47.664749	1.000000	20.832468	39.265495	6.000000	0.017194	53.836534	5.000000	0.024327	1.488145	2.000000	0.023469	1.737574	4.000000	92.156584	64.283222	6.000000	57.968555	4.163597	6.000000	99.916791	0.915847	4.000000	21.756145	36.712668	5.000000	85.901147	1.577999	4.000000	73.774772	2.911623	4.000000	20.720923	67.508469	6.000000	29.895230	69.129491	1.000000	0.011860	61.817909	4.000000	0.051657	41.756602	4.000000	0.010914	4.562224	1.000000	0.029959	2.181223	3.000000	81.862525	67.347258	3.000000	0.013116	5.085129	3.000000	0.187831	4.961634	5.000000	0.010665	4.706921	3.000000	0.029108	4.129451	3.000000	0.013800	5.465459	4.000000	0.178436	54.315307	5.000000	48.660928	3.989384	6.000000	31.764006	68.347240	2.000000	0.012915	35.857867	4.000000	0.018980	4.884347	5.000000	0.012443	1.804016	1.000000	0.013651	4.917203	1.000000	0.110052	3.216340	2.000000	0.013879	5.964642	6.000000	93.920447	0.267771	4.000000	37.931122	4.807960	3.000000	88.857939	0.173273	3.000000	40.081737	0.449246	4.000000	0.080101	3.610501	5.000000	47.547879	0.869826	1.000000	88.283659	8.343145	2.000000	52.437231	0.981821	4.000000	0.026113	6.433018	1.000000	48.627283	3.034564	3.000000	0.020170	15.831108	4.000000	0.038231	2.178779	5.000000	22.286977	3.930011	1.000000	0.046040	3.081457	5.000000	0.010961	3.258867	4.000000	0.016576	3.764345	4.000000	57.633553	0.334931	2.000000	3.007649	24.767119	5.000000	70.707789	2.004484	4.000000	40.346866	3.782033	2.000000	83.434923	0.493727	1.000000	38.411802	2.831335	3.000000	24.915694	4.762814	5.000000	80.841640	3.086433	3.000000	0.013292	53.102782	4.000000	73.777712	3.519136	1.000000	0.026714	2.378730	5.000000	0.104395	2.055180	3.000000	36.473487	8.649344	5.000000	64.647647	4.580664	4.000000	89.481212	0.722103	3.000000	0.020646	1.081797	6.000000	45.836443
